contig	start	end	strand	gene	readCount	RPKM	meanDepth	meanDepth/contig	meanDepth/genome	taxon	reference
NODE_1001_length_30743_cov_37.385069	25026	26339	-	K00012	792	66.9402435308576	96.2831050228311	0.991567245035733	1.63687173605986	1644131	cid|1644131
NODE_1001_length_30743_cov_37.385069	26343	26891	-	K01790	376	76.0629162293003	96.9854280510018	0.998800087287791	1.64881165754581	1019	cid|1019
NODE_10020_length_1496_cov_16.128383	129	899	+	K03205	311	44.7985010282119	52.0090791180285	0.822503936324693	0.884186188289367	292800	cid|292800
NODE_10024_length_1496_cov_2.040250	5	829	+	K10118	36	4.84625234157283	5.76484848484848	1.05870529503233	0.0980059538511807	1796616	cid|1796616
NODE_1002_length_30704_cov_14.413978	4357	5955	+	K07085	351	24.3790133036438	36.2376485303315	0.969470348830376	0.616062212020532	821	cid|821
NODE_1002_length_30704_cov_14.413978	9365	10810	+	K21572	325	24.9616069057211	37.7413554633472	1.00969920870436	0.641626150547307	821	cid|821
NODE_1002_length_30704_cov_14.413978	14122	15621	+	K21572	362	26.8024678113097	40.03	1.07092760257877	0.680534508924891	821	cid|821
NODE_1002_length_30704_cov_14.413978	15751	18942	+	K01190	645	22.4416251327924	35.3114035087719	0.944690399783679	0.600315479547609	821	cid|821
NODE_1002_length_30704_cov_14.413978	25251	26693	+	K05970	375	28.8617332365846	40.1573111573112	1.07433357391229	0.682698876547209	821	cid|821
NODE_1002_length_30704_cov_14.413978	29151	30230	+	K01442	290	29.8216531049717	41.4296296296296	1.10837206932265	0.704329069571324	821	cid|821
NODE_10032_length_1494_cov_2.544823	802	1356	+	K01790	49	9.80529283824233	10.1855855855856	1.34749533913618	0.173161191221557	562	cid|562
NODE_10037_length_1493_cov_6.541029	40	900	+	K16787	120	15.4787386054881	20.6132404181185	0.992568146302357	0.350437707851485	1834207	cid|1834207
NODE_10038_length_1493_cov_3.090403	121	894	-	K15552	38	5.45255565993067	7.54134366925065	1.05157617429637	0.128207459669931		
NODE_1003_length_30703_cov_9.839239	219	2081	+	K21464	256	15.2610558618146	23.7466451959206	1.1393523984291	0.403707507544827	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	2262	3506	+	K21471	143	12.7562833555791	18.1469879518072	0.87068358821091	0.308509905926781	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	5377	6486	-	K01443	155	15.5083713257914	20.8711711711712	1.00138856397211	0.354822688575076	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	12535	13638	-	K06942	142	14.2848848081536	21.0036231884058	1.00774354684518	0.357074453963657	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	14127	14324	-	K07729	43	24.1190799406981	15.7424242424242	0.755313799895224	0.267630850639657	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	14913	15770	-	K01491	192	24.8525761106299	33.5955710955711	1.61189903620196	0.571145277980908	363852	cid|363852
NODE_1003_length_30703_cov_9.839239	15782	16228	-	K07560	101	25.0940825479466	31.0335570469799	1.48897485777641	0.527589470526081		
NODE_1003_length_30703_cov_9.839239	16795	17463	-	K01628	107	17.7629515633758	22.6382660687593	1.08617291111706	0.384864383762532	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	17611	18393	-	K01629	108	15.3186137233624	19.2196679438059	0.922150248513752	0.326746122554019	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	18408	19751	-	K03092	168	13.8824936867972	20.9025297619048	1.00289313378687	0.355355803817281	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	19784	20824	-	K00008	126	13.4424146362071	17.8251681075889	0.855242829807055	0.303038771536388	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	20790	21491	-	K05879	108	17.0861460760581	23.034188034188	1.10516905297964	0.391595299583556	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	21491	22480	-	K05878	113	12.6765396897623	17.3949494949495	0.834601151619868	0.295724791714183	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	22818	24164	-	K02775	154	12.6972770765658	18.3496659242762	0.880407977998858	0.311955555551164	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	24190	24480	-	K02774	57	21.7540107257028	20.7903780068729	0.997512147545263	0.353449155315265	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	25032	25508	+	K02773	65	15.1339553818334	16.0712788259958	0.771092081645567	0.273221579906172	1834207	cid|1834207
NODE_1003_length_30703_cov_9.839239	29272	29664	-	K02114	73	20.6294562674034	23.4758269720102	1.12635867277207	0.399103431926122	1834207	cid|1834207
NODE_1004_length_30694_cov_6.516858	5809	6108	+	K07075	57	21.1013904039317	21.55	1.26566051238287	0.366363194287569	818	cid|818
NODE_1004_length_30694_cov_6.516858	7640	13288	+	K06894	506	9.94801459446892	16.3637812002124	0.961066900156941	0.278194299356506	818	cid|818
NODE_1004_length_30694_cov_6.516858	13334	15652	+	K05367	215	10.2966317987456	16.4018973695558	0.963305514097603	0.278842297572499	818	cid|818
NODE_1004_length_30694_cov_6.516858	18419	19846	+	K03315	156	12.1325995245958	18.0896358543417	1.06242866748147	0.307534885155247	818	cid|818
NODE_1004_length_30694_cov_6.516858	21282	22349	-	K00566	113	11.750724993319	16.2743445692884	0.955814166415822	0.276673821871974	818	cid|818
NODE_1004_length_30694_cov_6.516858	29174	29956	+	K07387	111	15.7441307712336	20.9527458492976	1.23058297203945	0.356209508048458	818	cid|818
NODE_10051_length_1492_cov_2.150313	582	953	-	K09022	18	5.37386852392149	5.18279569892473	0.818365031516107	0.088110700120554		
NODE_1005_length_30675_cov_3.036708	8324	10198	+	K01126	75	4.44239797977509	6.61813333333333	0.827104885759917	0.112512318710953	1736	cid|1736
NODE_1006_length_30655_cov_38.818301	11948	13630	+	K01835	917	60.5121649948568	86.4551396316102	0.985734887655678	1.46979030710044	161895	cid|161895
NODE_1006_length_30655_cov_38.818301	14244	14453	+	K02909	245	129.569941076774	94.3	1.07517957060755	1.60315773648806	853	cid|853
NODE_10078_length_1486_cov_4.136268	24	533	-	K00783	37	8.05729045351365	11.0235294117647	1.08533523526684	0.187406749309378	28116	cid|28116
NODE_1007_length_30620_cov_8.905382	4137	6221	-	K02316	314	16.7255751276904	26.6570743405276	1.0923729201918	0.453186584953916	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	6327	7685	-	K01775	193	15.7723107081787	22.7718910963944	0.933163064239166	0.387136091046112	630129	cid|630129
NODE_1007_length_30620_cov_8.905382	7929	9356	+	K03294	219	17.0323031787596	26.0707282913165	1.06834520665364	0.443218343118795	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	10198	10683	-	K07173	87	19.8811020699811	24.5349794238683	1.00541217605976	0.417109672088547	630129	cid|630129
NODE_1007_length_30620_cov_8.905382	10850	12775	-	K03654	247	14.2428907191647	22.6614745586708	0.928638335298181	0.385258942300748	1686	cid|1686
NODE_1007_length_30620_cov_8.905382	13083	14264	-	K01739	159	14.9395363533046	20.1302876480541	0.824913522823247	0.342227215065834	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	14343	15353	-	K01697	188	20.652097433178	29.3254203758655	1.20171833872757	0.498550101286675	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	16584	17369	-	K02031	133	18.7925868737305	25.4936386768448	1.04469681000966	0.433407466341623	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	17366	18286	-	K02034	160	19.293802300869	26.9087947882736	1.1026881032109	0.457465986684947	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	18283	19263	-	K02033	160	18.1137532304795	23.3251783893986	0.955836072096037	0.396542313785032	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	19453	21108	-	K02035	247	16.5651011625068	25.2590579710145	1.03508399176205	0.429419450717204	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	21310	22593	+	K13038	183	15.8286376615818	23.7056074766355	0.971425571065138	0.403009841191066	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	22652	23425	+	K03525	147	21.0927811055213	27.2454780361757	1.11648495345756	0.46318980803829	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	23537	24949	-	K02027	214	16.8201197394174	24.6525123849965	1.01022852695882	0.419107804388917	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	25162	26520	-	K02027	217	17.7336343195584	27.457689477557	1.12518110776762	0.466797532471182	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	26799	28358	+	K01209	232	16.5166078735228	25.7596153846154	1.05559619638863	0.437929233221666	28026	cid|28026
NODE_1007_length_30620_cov_8.905382	28457	30526	-	K12308	265	14.2178196212609	22.1995169082126	0.90970789975264	0.377405379402954	28026	cid|28026
NODE_1008_length_30607_cov_3.711083	1865	3745	+	K01953	96	5.66813139365243	9.1786283891547	0.929088272415627	0.156042302358667		
NODE_1008_length_30607_cov_3.711083	6501	6938	+	K03925	29	7.3532843272533	8.37899543378995	0.848147028302915	0.142448052531055		
NODE_1008_length_30607_cov_3.711083	6968	7903	+	K03438	69	8.18711166144448	10.5384615384615	1.06673465898857	0.179160298473664		
NODE_1008_length_30607_cov_3.711083	12396	13352	+	K01000	84	9.7482087330488	12.6280041797283	1.27824442715908	0.214683802726777	649756	cid|649756
NODE_1008_length_30607_cov_3.711083	22082	22861	+	K03091	35	4.9834592721836	6.17307692307692	0.624857345867393	0.10494608724461		
NODE_1008_length_30607_cov_3.711083	24549	25127	+	K01056	43	8.24797552376205	10.3523316062176	1.04789402944553	0.175995975664875	35701	cid|35701
NODE_1009_length_30580_cov_5.854840	42	1820	-	K03703	156	9.73881513272786	15.4738617200675	0.961765788349768	0.263065123328448	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	1820	4153	-	K07456	226	10.7538768576389	15.5754070265638	0.968077257556518	0.264791455711414	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	4958	5860	+	K03471	89	10.9461079789586	14.6733111849391	0.912008195160665	0.249455274083054	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	6022	7011	-	K01777	119	13.3496302927585	18.0212121212121	1.12009436276004	0.306371639798661	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	7034	8506	-	K01223	184	13.8730690474986	20.5532926001358	1.27747384708223	0.349418558241893	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	8499	9707	-	K14155	142	13.0442620580658	18.1629445822994	1.12890363316961	0.308781178414817	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	9763	10098	-	K02759	60	19.8321338382817	19.5386904761905	1.21441204458906	0.332169700930545	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	10095	11729	-	K02761	151	10.256912766759	15.9192660550459	0.989449546878474	0.270637269728087	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	11744	12121	-	K09022	37	10.8709474372803	10.2751322751323	0.63864282050387	0.174683539770058	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	13212	13706	-	K01493	59	13.2374485255925	15.8	0.982036658387567	0.268609673770004	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	13706	14959	-	K19225	145	12.8418601887438	18.0749601275917	1.12343502811321	0.307285388815079	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	14964	15878	-	K06180	100	12.1376993982926	16.7234972677596	1.03943590970786	0.284309692745978	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	15866	16342	-	K03101	55	12.805654553859	15.5513626834382	0.966582800190932	0.264382687156794	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	21663	21998	-	K10947	49	16.1962426345967	16.5625	1.0294292502876	0.281572640621247	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	25226	25738	-	K01520	75	16.2368347214002	18.0916179337232	1.12447038104165	0.307568581718288	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	25969	27804	-	K06147	165	9.98087781403718	15.1160130718954	0.939523985143479	0.256981477211706	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	27770	29584	-	K06147	165	10.0963590449434	15.1939393939394	0.944367434820726	0.258306272397929	1834207	cid|1834207
NODE_1009_length_30580_cov_5.854840	29964	30458	-	K00805	64	14.3592661972528	17.5616161616162	1.09152853488852	0.298558227091503	1834207	cid|1834207
NODE_100_length_155938_cov_23.068372	30012	31559	+	K01951	507	36.3742857840112	53.8242894056848	0.905040366126915	0.915045874567296	542	cid|542
NODE_100_length_155938_cov_23.068372	129581	130471	+	K01624	378	47.1163422097359	65.8327721661055	1.10695964372674	1.11919743385523	35623	cid|35623
NODE_100_length_155938_cov_23.068372	142325	143464	-	K00975	421	41.0142445062569	54.0947368421053	0.909587864098161	0.919643646571654		
NODE_10101_length_1483_cov_1.977591	838	1470	-	K02003	23	4.03535361511956	5.39178515007899	1.23053514582443	0.0916636487468779	316068	cid|316068
NODE_10107_length_1481_cov_1.441795	6	1298	-	K00003	26	2.23322404242367	3.52049497293117	0.982448286208981	0.0598505700118976	1796616	cid|1796616
NODE_10113_length_1480_cov_1.894737	37	1050	+	K00002	37	4.05248336419326	5.19132149901381	1.11092478579243	0.0882556439421081		
NODE_10116_length_1480_cov_1.651930	441	677	-	K03075	11	5.15468120016097	4.33333333333333	1.0940520868873	0.0736693198103387	1796616	cid|1796616
NODE_10119_length_1479_cov_3.211376	334	528	+	K02916	21	11.9603022532406	8.81538461538462	1.1367995331898	0.149866935803518	1736	cid|1736
NODE_10119_length_1479_cov_3.211376	553	909	+	K02887	30	9.33276886507373	8.67787114845938	1.1190663029533	0.147529122671254	1736	cid|1736
NODE_1011_length_30557_cov_6.525834	83	1273	+	K01787	109	10.1641767379405	14.6162888329135	0.907516967290816	0.24848585918589	818	cid|818
NODE_1011_length_30557_cov_6.525834	1322	3514	+	K01205	175	8.86251306954676	14.0414956680347	0.87182839026737	0.23871402345783	818	cid|818
NODE_1011_length_30557_cov_6.525834	6783	8666	+	K21572	175	10.3160781112081	16.1682590233546	1.00387790382234	0.274870302638747	818	cid|818
NODE_1011_length_30557_cov_6.525834	12083	12400	+	K05349	49	17.1130110856116	16.2735849056604	1.01041752727807	0.276660907125184	818	cid|818
NODE_1011_length_30557_cov_6.525834	24247	25908	-	K21572	162	10.8253380373581	15.3110709987966	0.950655592376695	0.260297581395958	818	cid|818
NODE_1011_length_30557_cov_6.525834	29206	30369	-	K01787	126	12.0219532957831	17.9896907216495	1.11696955039967	0.30583575670668	818	cid|818
NODE_1012_length_30526_cov_4.114273	12592	13998	-	K07192	105	8.28805593241622	11.9786780383795	1.00249794598924	0.203644860764876	84112	cid|84112
NODE_10134_length_1476_cov_56.322308	739	1431	-	K03496	650	104.168783797035	141.890331890332	1.02272790693309	2.41222251646707	39491	cid|39491
NODE_1013_length_30511_cov_5.550860	14437	15999	+	K03427	154	10.9425670007256	15.21113243762	0.807711278037962	0.258598564667179	301301	cid|301301
NODE_1013_length_30511_cov_5.550860	18619	21837	+	K01153	283	9.76389117953054	13.4283939111525	0.71304784521824	0.228290918210746	971	cid|971
NODE_10148_length_1475_cov_1.788732	522	1238	-	K02483	25	3.87238317623352	4.79637377963738	1.1158756033068	0.0815412909004683	1796616	cid|1796616
NODE_10149_length_1475_cov_1.707042	568	1239	-	K06940	19	3.14008785772793	4.22767857142857	1.05033280998099	0.0718731241693586		
NODE_1014_length_30475_cov_17.557035	402	1667	-	K02824	356	31.2301279778818	42.827804107425	0.917657142497204	0.728098891745637		
NODE_1014_length_30475_cov_17.557035	8524	8745	-	K07727	105	52.5283544905839	51.6036036036036	1.10569328529341	0.877292856286113		
NODE_1014_length_30475_cov_17.557035	10500	12932	-	K01869	738	33.6877282066792	50.9330045211673	1.09132458135038	0.86589226130107	1322	cid|1322
NODE_1014_length_30475_cov_17.557035	13428	14837	-	K03310	361	28.4344977074257	41.8673758865248	0.897078365809186	0.711771023954784		
NODE_1014_length_30475_cov_17.557035	28133	30211	-	K02355	507	27.0838837872291	43.6772486772487	0.935857909333136	0.742539969516906	2086584	cid|2086584
NODE_10152_length_1474_cov_4.427766	129	1355	+	K06880	81	7.33158590794178	10.4873675631622	0.988893282248021	0.178291669610577	76832	cid|76832
NODE_10154_length_1474_cov_1.900634	20	496	+	K07816	14	3.25962115916412	4.40251572327044	0.923350622666566	0.0748454627971511	1796616	cid|1796616
NODE_10154_length_1474_cov_1.900634	631	1122	+	K06405	19	4.288900488604	4.60975609756098	0.966815664172578	0.0783686760458951	1796616	cid|1796616
NODE_10156_length_1473_cov_6.307475	147	1064	-	K18817	99	11.9770533768446	15.5718954248366	0.300235633927384	0.264731756332024	195	cid|195
NODE_1015_length_30471_cov_14.044089	4955	5440	+	K01493	138	31.5355412144528	37.9259259259259	0.947218679521661	0.644763961416982		
NODE_1015_length_30471_cov_14.044089	5948	6430	+	K03111	175	40.239112135644	46.0434782608696	1.14995854719611	0.782767321195472		
NODE_1015_length_30471_cov_14.044089	6469	6714	+	K02963	106	47.8551001886341	38.6463414634146	0.965211412394148	0.657011466638734		
NODE_1015_length_30471_cov_14.044089	9319	10980	+	K01687	436	29.1348603968403	44.3622141997593	1.10796814920286	0.754184802779266	853	cid|853
NODE_1015_length_30471_cov_14.044089	25685	26779	-	K06942	302	30.6302326459379	41.6858447488585	1.04112450398387	0.708684883469488	292800	cid|292800
NODE_1015_length_30471_cov_14.044089	29510	29941	+	K02871	114	29.3074866721274	35.1967592592593	0.879056397834891	0.598366457113355	292800	cid|292800
NODE_1015_length_30471_cov_14.044089	29958	30362	+	K02996	129	35.3746505796906	39.5925925925926	0.988844500399077	0.673098315190189	1297617	cid|1297617
NODE_1016_length_30452_cov_21.379807	21809	21943	+	K02914	109	89.6706258880528	49.3555555555556	0.965585517250585	0.839074663070576	33936	cid|33936
NODE_10171_length_1470_cov_22.581625	360	1469	+	K03522	396	39.6213873871833	59.5315315315315	1.05645381000002	1.01207248504515	292800	cid|292800
NODE_1017_length_30365_cov_6.410789	264	2015	+	K15738	167	10.5861938159595	16.4189497716895	0.967738410537153	0.279132198849342	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	6648	7316	+	K03648	83	13.7787381285999	17.4648729446936	1.02938547341642	0.296913533171438	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	20071	20850	-	K03525	77	10.9636103988039	14.8871794871795	0.87745535583193	0.253091166164986	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	20850	22052	-	K13038	121	11.1706183614461	15.330008312552	0.903555835434157	0.260619527324433	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	25556	26809	-	K03665	130	11.5133918933565	17.3173843700159	1.02069244732063	0.294406137099985	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	27608	28612	-	K00385	105	11.6032783053827	16.1751243781095	0.953367259999949	0.274987017872989	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	28625	29425	-	K16951	112	15.5289817020852	20.398252184769	1.20227983041044	0.346782776255006	1834207	cid|1834207
NODE_1017_length_30365_cov_6.410789	29427	30344	-	K16950	108	13.0658764111032	18.4509803921569	1.08750697735527	0.313677963536329	1834207	cid|1834207
NODE_10184_length_1469_cov_1.898868	318	812	-	K03088	20	4.48727068664151	6.13535353535354	1.34862102999167	0.104304766556643	1796616	cid|1796616
NODE_1018_length_30310_cov_13.407668	2880	4301	+	K03215	291	22.7274580188916	32.9092827004219	0.971672730916643	0.559477955073746	821	cid|821
NODE_1018_length_30310_cov_13.407668	4346	5272	+	K06180	230	27.5553272747646	36.7389428263215	1.08474649028386	0.624584521976775	821	cid|821
NODE_1018_length_30310_cov_13.407668	8738	10603	-	K03217	396	23.5689924971991	35.9319399785638	1.06091908972712	0.610864979466164	821	cid|821
NODE_1018_length_30310_cov_13.407668	10643	12241	-	K01937	355	24.6568368170757	34.9562226391495	1.03211025969512	0.594277187299594	821	cid|821
NODE_1018_length_30310_cov_13.407668	13946	15034	-	K01791	219	22.3343700085112	30.7263544536272	0.907220039247038	0.52236683835002	821	cid|821
NODE_1018_length_30310_cov_13.407668	15891	16394	+	K03088	139	30.6296289280128	37.5198412698413	1.10780313755542	0.637860273632558	821	cid|821
NODE_1018_length_30310_cov_13.407668	16536	18359	+	K01960	343	20.884628660401	32.7642543859649	0.967390654651064	0.557012384932371	821	cid|821
NODE_1018_length_30310_cov_13.407668	19341	20057	-	K03814	165	25.5577289631412	36.5885634588563	1.08030641992473	0.622027980658007	821	cid|821
NODE_1018_length_30310_cov_13.407668	22496	23776	-	K00600	251	21.7611610640817	28.6705698672912	0.846521365217421	0.48741724169957	821	cid|821
NODE_1018_length_30310_cov_13.407668	25345	25812	-	K00610	109	25.8665266984768	30.1111111111111	0.889054490509836	0.511907324835944	821	cid|821
NODE_1018_length_30310_cov_13.407668	25821	26762	-	K00609	219	25.8196697869094	36.1794055201699	1.06822570655037	0.615072045187691	821	cid|821
NODE_1018_length_30310_cov_13.407668	26923	29250	+	K05366	527	25.1411483606258	37.245704467354	1.09970903055398	0.633199780146199	821	cid|821
NODE_101_length_153372_cov_109.808390	49773	51218	+	K03628	2298	176.497762059529	252.95020746888	0.892761657970516	4.30030839925764	654	cid|654
NODE_101_length_153372_cov_109.808390	51331	51537	+	K02909	565	303.134644755185	250.24154589372	0.883201716419496	4.25425949406416		
NODE_101_length_153372_cov_109.808390	53523	54596	+	K02835	1840	190.270304534129	288.859404096834	1.0194994623738	4.91078672783851	1398	cid|1398
NODE_101_length_153372_cov_109.808390	59669	62053	+	K21636	3377	157.253437921389	237.21677148847	0.837232119046647	4.03283035457541	51197	cid|51197
NODE_101_length_153372_cov_109.808390	78162	79766	+	K06015	2737	189.390082097265	290.68722741433	1.0259505761789	4.94186084334622	82985	cid|82985
NODE_101_length_153372_cov_109.808390	95536	96375	+	K10119	1250	165.267781985681	214.341666666667	0.756496796821325	3.64393956700331	1661	cid|1661
NODE_101_length_153372_cov_109.808390	120288	121451	+	K07467	2144	204.564030683802	290.280927835052	1.02451658373565	4.93495350173591	1871021	cid|1871021
NODE_10206_length_1465_cov_2.529787	456	1283	+	K03426	35	4.6945630824918	5.82729468599034	0.809346484165325	0.0990675775041484	1736	cid|1736
NODE_1020_length_30227_cov_15.285662	1193	3352	+	K02355	477	24.525738846675	39.8134259259259	1.05210924071542	0.676852617065139	821	cid|821
NODE_1020_length_30227_cov_15.285662	3615	5183	+	K07636	325	23.0047696530737	33.9305289993627	0.896647858664822	0.576839767428005	821	cid|821
NODE_1020_length_30227_cov_15.285662	6906	7250	+	K02990	112	36.054244473537	37.0927536231884	0.980212778552272	0.6305995221491	821	cid|821
NODE_1020_length_30227_cov_15.285662	7253	7522	+	K02963	101	41.5446477738226	38.7148148148148	1.02307735322844	0.6581755555363	821	cid|821
NODE_1020_length_30227_cov_15.285662	7538	7981	+	K02939	124	31.0167426515829	31.3265765765766	0.827835835014967	0.532570981934512	821	cid|821
NODE_1020_length_30227_cov_15.285662	9259	10932	-	K01897	341	22.6233230451509	35.494623655914	0.937980610198763	0.60343033422811	821	cid|821
NODE_1020_length_30227_cov_15.285662	11038	12354	+	K18707	279	23.5275063849137	35.1503416856492	0.928882617903369	0.597577329942178	821	cid|821
NODE_1020_length_30227_cov_15.285662	12390	13415	+	K07011	223	24.1387609524816	33.5263157894737	0.885966123962195	0.569967895374726	821	cid|821
NODE_1020_length_30227_cov_15.285662	14531	14899	-	K01633	146	43.9424190411358	44.1409214092141	1.16646759800908	0.750422689850405	821	cid|821
NODE_1020_length_30227_cov_15.285662	18126	20672	-	K00525	546	23.8079043674637	38.1272084805654	1.00754927344659	0.648185888083899	821	cid|821
NODE_1020_length_30227_cov_15.285662	21841	23256	-	K02313	300	23.5296503166054	33.6878531073446	0.890234907692804	0.572714128682004	821	cid|821
NODE_1020_length_30227_cov_15.285662	23585	24472	-	K02067	194	24.2630970742221	33.6948198198198	0.890419009974939	0.572832567059549	821	cid|821
NODE_1020_length_30227_cov_15.285662	24492	25721	-	K01448	316	28.5324748294498	41.1821138211382	1.08827817490579	0.70012114928197	821	cid|821
NODE_1020_length_30227_cov_15.285662	25879	26835	+	K03453	304	35.2792316053195	46.5026123301985	1.2288776213591	0.790572881485292	821	cid|821
NODE_1020_length_30227_cov_15.285662	27762	29939	+	K02014	450	22.9462705566895	35.3388429752066	0.933863951310826	0.600781967277194	821	cid|821
NODE_10219_length_1463_cov_2.193182	209	619	+	K01462	18	4.86393939391434	5.35523114355231	0.99311739929231	0.0910422082552249	1796616	cid|1796616
NODE_1021_length_30209_cov_7.967865	1983	3320	+	K01883	164	13.6127292354842	19.6195814648729	1.02488857152897	0.333544897264781	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	3320	3706	+	K11145	43	12.3399943882642	14.7700258397933	0.771557268512291	0.251099482430469	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	3703	4425	+	K03218	92	14.1321097558544	17.7842323651452	0.929013523407037	0.302342838851368	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	4458	5042	+	K03091	85	16.1369157384993	17.9094017094017	0.935552125194436	0.304470794340402	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	5135	5284	+	K02913	78	57.7511737370762	41.3266666666667	2.15882425636281	0.702578636160446	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	5296	5475	+	K03073	85	52.4449761501226	39.0277777777778	2.03873479606237	0.663496117522602	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	5486	6037	+	K02601	94	18.9123827037527	20.1467391304348	1.05242625717204	0.342506900338954	1834207	cid|1834207
NODE_1021_length_30209_cov_7.967865	6549	7313	+	K01101	104	15.0983460750526	20.9124183006536	1.09242383981263	0.355523915030407	1834207	cid|1834207
