contig	start	end	strand	gene	readCount	RPKM	meanDepth	meanDepth/contig	meanDepth/genome	taxon	reference
NODE_106_length_23565_cov_420.655211	20035	20361	+	K07483	3287	384.86105789	995.795107033639	0.880529845509234	1.79709041193617	562	cid|562
NODE_106_length_23565_cov_420.655211	20361	21161	+	K07497	5476	261.747740420627	963.813982521848	0.852250599681781	1.73937475153864	562	cid|562
NODE_106_length_23565_cov_420.655211	22971	23273	+	K12517	3276	413.955142808582	1068.97689768977	0.945240698540524	1.92916004492344	562	cid|562
NODE_1074_length_783_cov_2.885989	421	567	-	K02125	11	2.86501808863681	4.72789115646258	0.602431045648528	0.00853232538093775		
NODE_107_length_23316_cov_26.247410	14947	15603	+	K02029	258	15.0351011525722	57.599695585997	0.844533776636632	0.103948954897346		
NODE_108_length_23158_cov_352.215730	1390	2052	+	K01358	4983	287.75930549082	1022.9653092006	1.07277169282897	1.84612390231962	1624	cid|1624
NODE_108_length_23158_cov_352.215730	8846	10234	-	K03215	7527	207.477825742253	863.455003599712	0.905495110696526	1.55825902050244	1613	cid|1613
NODE_108_length_23158_cov_352.215730	10328	11341	-	K07029	5960	225.040312696475	875.290927021696	0.917907304435059	1.57961906168743	1613	cid|1613
NODE_108_length_23158_cov_352.215730	11354	12778	-	K02434	8195	220.184179633025	917.687719298246	0.962368322039433	1.65613165786196	1613	cid|1613
NODE_108_length_23158_cov_352.215730	12792	14255	-	K02433	7982	208.748164081865	885.125	0.928220181148916	1.59736640562873	1613	cid|1613
NODE_108_length_23158_cov_352.215730	14255	14575	-	K02435	3026	360.92412240827	983.034267912773	1.03089647929681	1.77406119491111	1613	cid|1613
NODE_108_length_23158_cov_352.215730	15865	17904	-	K01972	10392	195.038787550611	857.314215686275	0.899055338608507	1.54717687016546	1613	cid|1613
NODE_108_length_23158_cov_352.215730	17906	20176	-	K03657	11564	194.95885549091	862.551739321885	0.904547868067982	1.55662891852497	1613	cid|1613
NODE_108_length_23158_cov_352.215730	20354	21526	-	K01589	6463	210.954192847274	859.193520886615	0.901026143877248	1.550568412595	1613	cid|1613
NODE_108_length_23158_cov_352.215730	21528	22115	-	K03816	4067	264.818831056498	876.828231292517	0.919519457349893	1.58239340225791	1613	cid|1613
NODE_109_length_23061_cov_322.162262	73	960	+	K00847	6019	259.515555866014	986.780405405405	1.04828226831518	1.7808217701763	1613	cid|1613
NODE_109_length_23061_cov_322.162262	2801	4015	+	K03320	7241	228.178272280839	927.845267489712	0.985673951693463	1.67446277069304	1613	cid|1613
NODE_109_length_23061_cov_322.162262	4558	5319	-	K05833	4643	233.289788937543	856.771653543307	0.910170618999615	1.54619771971762	1613	cid|1613
NODE_109_length_23061_cov_322.162262	5312	6211	-	K05832	5600	238.230595006648	915.552222222222	0.972614732735613	1.65227777136169	1613	cid|1613
NODE_109_length_23061_cov_322.162262	6211	7350	-	K01989	6899	231.703882746833	935.083333333333	0.993363135669151	1.68752515535094	1613	cid|1613
NODE_109_length_23061_cov_322.162262	11777	12238	+	K03647	3882	321.710750167837	953.296536796537	1.01271149132671	1.72039413922441	1613	cid|1613
NODE_109_length_23061_cov_322.162262	15524	16291	+	K00526	5207	259.584272084184	983.266927083333	1.04454980970032	1.77448107000561	1613	cid|1613
NODE_109_length_23061_cov_322.162262	19234	20175	-	K01259	6034	245.248534509233	959.67940552017	1.01949217735099	1.73191316769007	1613	cid|1613
NODE_109_length_23061_cov_322.162262	20227	22659	-	K01281	12823	201.789958589721	897.223592272914	0.95314375654565	1.61920047974499	1613	cid|1613
NODE_10_length_267989_cov_295.809617	290	3736	+	K03723	15486	172.008531997061	798.648970118944	0.960859068358225	1.44130493970681	562	cid|562
NODE_10_length_267989_cov_295.809617	3879	4754	+	K19236	4751	207.650481325205	806.060502283105	0.969775924394866	1.45468037537213	562	cid|562
NODE_10_length_267989_cov_295.809617	4837	5094	-	K12151	2341	347.403128889471	839.337209302326	1.00981131779149	1.51473414617564	562	cid|562
NODE_10_length_267989_cov_295.809617	5335	5967	+	K22041	3948	238.795122482968	828.266982622433	0.996492665802777	1.49475594173993	562	cid|562
NODE_10_length_267989_cov_295.809617	6795	8099	-	K03885	6298	184.77540484629	760.954022988506	0.915508065431155	1.37327766422808	562	cid|562
NODE_10_length_267989_cov_295.809617	8498	9040	-	K07000	3761	265.189009812551	889.987108655617	1.0707484966096	1.60614095049754	562	cid|562
NODE_10_length_267989_cov_295.809617	9063	10088	-	K01207	5365	200.204752852548	803.79044834308	0.967044809730547	1.45058365693941	562	cid|562
NODE_10_length_267989_cov_295.809617	10099	10923	-	K07251	4689	217.609725971333	805.203636363636	0.968745024187275	1.45313400753269	562	cid|562
NODE_10_length_267989_cov_295.809617	10904	11545	-	K07337	3642	217.198554826656	748.783489096573	0.900865627646401	1.35131375859041	562	cid|562
NODE_10_length_267989_cov_295.809617	11939	12316	-	K02503	2966	300.421745233724	839.5	1.01000717219556	1.51502793111179	562	cid|562
NODE_10_length_267989_cov_295.809617	12632	14821	+	K16088	10413	182.047102676436	796.665296803653	0.958472499834417	1.43772504634306	562	cid|562
NODE_10_length_267989_cov_295.809617	16609	17406	-	K03424	4679	224.492673342396	817.867167919799	0.983980590234981	1.47598761564954	562	cid|562
NODE_10_length_267989_cov_295.809617	17417	18421	-	K02341	5258	200.311802006123	787.800995024876	0.947807808502587	1.42172782801709	562	cid|562
NODE_10_length_267989_cov_295.809617	18418	19059	-	K00943	3812	227.336872871832	808.246105919003	0.972405436423257	1.45862468812344	562	cid|562
NODE_10_length_267989_cov_295.809617	19049	20071	-	K07082	5394	201.8772249894	790.44183773216	0.950985021218487	1.42649370111204	562	cid|562
NODE_10_length_267989_cov_295.809617	20074	20883	-	K02619	4698	222.06494748834	828.548148148148	0.996830937628324	1.49526335522977	562	cid|562
NODE_10_length_267989_cov_295.809617	21003	22244	-	K09458	6417	197.816476210878	797.449275362319	0.959415708848234	1.43913987590086	562	cid|562
NODE_10_length_267989_cov_295.809617	22332	22655	-	K02078	2722	321.658571234175	904.716049382716	1.08846896804881	1.63272195895167	562	cid|562
NODE_10_length_267989_cov_295.809617	22779	23513	-	K00059	4434	230.972549182102	848.385034013605	1.02069680659573	1.53106256446437	623	cid|623
NODE_10_length_267989_cov_295.809617	23526	24455	-	K00645	5103	210.084802935298	812.372043010753	0.977369374546776	1.46607067970892	562	cid|562
NODE_10_length_267989_cov_295.809617	24471	25424	-	K00648	4929	197.816476210878	773.780922431866	0.930940180302894	1.39642609892284	562	cid|562
NODE_10_length_267989_cov_295.809617	25492	26562	-	K03621	5380	192.329021779077	779.971055088702	0.938387563721889	1.40759730067673	562	cid|562
NODE_10_length_267989_cov_295.809617	26643	26816	-	K02911	1899	417.857050416526	824.810344827586	0.992333965428176	1.48851782046902	562	species
NODE_10_length_267989_cov_295.809617	26868	27389	-	K07040	3505	257.080737530266	860.021072796935	1.03469619030878	1.55206187806085	562	cid|562
NODE_10_length_267989_cov_295.809617	28284	29243	-	K06179	5408	215.683770836376	798.555208333333	0.960746263026545	1.4411357297913	562	cid|562
NODE_10_length_267989_cov_295.809617	29816	33001	+	K08300	13779	165.586126341637	758.164783427495	0.912152315625804	1.36824398246334	562	cid|562
NODE_10_length_267989_cov_295.809617	33196	34149	-	K02397	5430	217.923202642537	852.857442348008	1.02607758622019	1.53913382538868	562	cid|562
NODE_10_length_267989_cov_295.809617	34161	35804	-	K02396	8334	194.090241669585	835.616788321168	1.00533525838165	1.50801998095592	562	cid|562
NODE_10_length_267989_cov_295.809617	35870	36811	-	K02395	5010	203.62863074101	760.684713375796	0.915184057521235	1.3727916468542	562	cid|562
NODE_10_length_267989_cov_295.809617	36811	37908	-	K02394	5660	197.363168579864	792.960837887067	0.954015644474256	1.43103968752438	562	cid|562
NODE_10_length_267989_cov_295.809617	37920	38618	-	K02393	3992	218.658001670725	800.419170243205	0.962988806085115	1.44449958250837	562	cid|562
NODE_10_length_267989_cov_295.809617	38672	39454	-	K02392	4326	211.532338669696	792.924648786718	0.953972105164061	1.4309743778188	562	cid|562
NODE_10_length_267989_cov_295.809617	39626	40381	-	K02391	4128	209.059501740528	753.363756613757	0.906376173260373	1.35957967070536	562	cid|562
NODE_10_length_267989_cov_295.809617	40401	41606	-	K02390	6187	196.419601719901	819.581260364842	0.986042824497399	1.47908100210666	562	cid|562
NODE_10_length_267989_cov_295.809617	41631	42326	-	K02389	3961	217.895178607143	774.239942528736	0.93149242996343	1.39725448280336	562	cid|562
NODE_10_length_267989_cov_295.809617	42338	42742	-	K02388	2880	272.263537150455	812.486419753086	0.977506981848848	1.46627709300172	562	cid|562
NODE_10_length_267989_cov_295.809617	42746	43162	-	K02387	2902	266.448556028762	832.21582733813	1.00124354309252	1.50188233845214	562	cid|562
NODE_10_length_267989_cov_295.809617	43317	43976	+	K02386	3729	216.321888501573	751.671212121212	0.904339863460814	1.35652517138331	562	cid|562
NODE_10_length_267989_cov_295.809617	44052	44345	+	K02398	2419	315.021761655111	830.357142857143	0.999007349338328	1.49852800979959	562	cid|562
NODE_10_length_267989_cov_295.809617	44350	44766	+	K02399	3019	277.190968521996	867.083932853717	1.04319355697175	1.56480807253322	562	cid|562
NODE_10_length_267989_cov_295.809617	44806	46341	-	K03980	7428	185.153828792137	780.033854166667	0.938463117645834	1.40771063284727	562	cid|562
NODE_10_length_267989_cov_295.809617	46451	47374	-	K03810	4945	204.902068467279	784.22619047619	0.943506941041754	1.41527645369961	562	cid|562
NODE_10_length_267989_cov_295.809617	47376	48023	-	K09915	3821	225.763666547719	807.930555555556	0.972025796006019	1.45805522104268	562	cid|562
NODE_10_length_267989_cov_295.809617	48034	48618	-	K03790	3693	241.69933718669	865.671794871795	1.04149460582241	1.56225961692251	562	cid|562
NODE_10_length_267989_cov_295.809617	48854	50062	+	K08162	5935	187.951778805981	765.624483043838	0.921127122195108	1.38170634491297	562	cid|562
NODE_10_length_267989_cov_295.809617	50126	50773	+	K03675	3983	235.335431525665	831.345679012346	1.00019666274718	1.50031200013437	562	cid|562
NODE_10_length_267989_cov_295.809617	51572	52615	+	K01465	5740	210.505482656737	841.458812260536	1.01236383024455	1.51856295825475	562	cid|562
NODE_10_length_267989_cov_295.809617	52560	52937	+	K12149	3078	311.76605928166	866.494708994709	1.04248465843259	1.56374471267131	562	cid|562
NODE_10_length_267989_cov_295.809617	53226	53480	+	K12148	2450	367.85606581909	877.447058823529	1.05566149211872	1.58351018724185	562	cid|562
NODE_10_length_267989_cov_295.809617	53595	54713	+	K02846	6206	212.340923871782	833.476318141197	1.00276004666796	1.50415711959992	562	cid|562
NODE_10_length_267989_cov_295.809617	56322	57374	-	K07146	5810	211.251489161878	865.943969610636	1.0418220607817	1.56275080492904	562	cid|562
NODE_10_length_267989_cov_295.809617	57599	58519	+	K02517	4883	202.992088544229	775.230184581976	0.932683795747805	1.39904155173632	562	cid|562
NODE_10_length_267989_cov_295.809617	58691	59917	+	K08161	6065	189.251033712276	758.374898125509	0.912405105800882	1.36862317202407	562	cid|562
NODE_10_length_267989_cov_295.809617	60000	60374	+	K12147	2710	276.68781962915	844.589333333333	1.01613017775644	1.52421254356055	562	cid|562
NODE_10_length_267989_cov_295.809617	60774	63317	-	K03669	11264	169.522579735189	765.225235849057	0.920646785649297	1.38098583192725	562	cid|562
NODE_10_length_267989_cov_295.809617	63310	64845	-	K03670	7856	195.822358507139	839.013020833333	1.00942128482088	1.51414909008812	562	cid|562
NODE_10_length_267989_cov_295.809617	65239	66396	+	K11941	6537	216.133428880245	889.060449050086	1.06963362722572	1.60446862746596	562	cid|562
NODE_10_length_267989_cov_295.809617	66404	67885	-	K06132	7431	191.977828747947	830.508097165992	0.999188963316423	1.49880043385465	562	cid|562
NODE_10_length_267989_cov_295.809617	68887	69219	-	K04336	2754	316.644333324474	890.021021021021	1.07078929676718	1.60620215142761	562	cid|562
NODE_10_length_267989_cov_295.809617	70986	71636	+	K04333	4511	265.304035732799	938.021505376344	1.12853894949825	1.6928276124225	562	cid|562
NODE_10_length_267989_cov_295.809617	71641	72030	+	K04337	3157	309.928841388457	923.476923076923	1.1110402807204	1.66657931173164	562	cid|562
NODE_10_length_267989_cov_295.809617	72055	72471	+	K04338	3236	297.114930154746	921.78417266187	1.10900372317432	1.66352444078559	562	cid|562
NODE_10_length_267989_cov_295.809617	72498	73331	+	K06214	4703	215.904128015725	802.368105515588	0.965333581074099	1.44801678485928	562	cid|562
NODE_10_length_267989_cov_295.809617	74567	75304	-	K04477	4416	229.099805650993	863.517615176152	1.0389029001133	1.55837201429293	562	cid|562
NODE_10_length_267989_cov_295.809617	75359	76297	-	K12972	5069	206.684884656898	803.323748668797	0.966483320727227	1.44974141388762	562	cid|562
NODE_10_length_267989_cov_295.809617	78676	81099	+	K11935	11918	188.244711232932	855.990924092409	1.02984749573274	1.54478875375604	562	cid|562
NODE_10_length_267989_cov_295.809617	81108	83126	+	K11931	10566	200.367050533877	893.517582961862	1.0749960301064	1.61251232296214	562	cid|562
NODE_10_length_267989_cov_295.809617	83167	84444	+	K11936	6914	207.133593294261	865.892018779343	1.04175955844434	1.56265705036031	562	cid|562
NODE_10_length_267989_cov_295.809617	84446	84859	+	K11937	3376	312.215251841011	977.937198067633	1.1765617439013	1.76486262054278	562	cid|562
NODE_10_length_267989_cov_295.809617	84909	85973	-	K06217	5836	209.80589825837	834.376525821596	1.00384309159193	1.50578170540052	562	cid|562
NODE_10_length_267989_cov_295.809617	86324	87595	-	K16301	6600	198.659273127175	810.178459119497	0.974730261428276	1.4621119651592	562	cid|562
NODE_10_length_267989_cov_295.809617	87601	88728	-	K07224	6207	210.680656801805	854.964539007092	1.02861264606317	1.54293645825594	562	cid|562
NODE_10_length_267989_cov_295.809617	88786	89616	-	K07243	4881	224.884644319388	829.996389891697	0.998573325416361	1.49787696653707	562	cid|562
NODE_10_length_267989_cov_295.809617	89836	91344	-	K11928	7398	187.705546207667	763.049701789264	0.918029388384561	1.37705969152741	562	cid|562
NODE_10_length_267989_cov_295.809617	91767	95729	+	K13821	17423	168.325875559675	787.578602069139	0.947540246286578	1.4213264801438	562	cid|562
NODE_10_length_267989_cov_295.809617	95769	96407	-	K09017	4123	247.038416300908	857.178403755869	1.03127615919543	1.54693177324117	562	cid|562
NODE_10_length_267989_cov_295.809617	96695	97786	+	K09018	5635	197.571046339648	794.812271062271	0.956243114141672	1.43438092989843	562	cid|562
NODE_10_length_267989_cov_295.809617	97786	98478	+	K09020	3867	213.64510920471	742.68253968254	0.893525541088478	1.34030350395246	562	cid|562
NODE_10_length_267989_cov_295.809617	98490	98876	+	K09021	2688	265.931826984166	766.147286821705	0.921756110361036	1.38264983785634	562	cid|562
NODE_10_length_267989_cov_295.809617	98884	99684	+	K09023	4259	203.576264874261	750.05493133583	0.902395306956326	1.35360830356393	562	cid|562
NODE_10_length_267989_cov_295.809617	99694	100284	+	K09019	3553	230.175844105862	779.857868020305	0.938251387723222	1.40739303436337	562	cid|562
NODE_10_length_267989_cov_295.809617	100295	100789	+	K09024	3091	239.081418560244	753.121212121212	0.906084366617078	1.35914195577892	562	cid|562
NODE_10_length_267989_cov_295.809617	100810	102138	+	K09016	6478	186.624209261497	755.951091045899	0.909489009869465	1.36424897854553	562	cid|562
NODE_10_length_267989_cov_295.809617	102767	103363	+	K03809	3815	244.665215349165	812.49581239531	0.977518282189541	1.46629404370489	562	cid|562
NODE_10_length_267989_cov_295.809617	103649	104890	-	K01085	6550	201.916459277115	833.42270531401	1.002695544774	1.50406036566227	562	cid|562
NODE_10_length_267989_cov_295.809617	105425	106345	+	K05516	5249	218.207141668782	799.315960912052	0.961661528733243	1.4425086439133	562	cid|562
NODE_10_length_267989_cov_295.809617	106345	106650	+	K18997	2490	311.551565948821	810.222222222222	0.974782913063333	1.462190943507	562	cid|562
NODE_10_length_267989_cov_295.809617	106905	107504	-	K03533	3908	249.376383558745	812.35	0.977342854476548	1.46603089915267	562	cid|562
NODE_10_length_267989_cov_295.809617	107501	110047	-	K07811	11542	173.501863173065	788.75382803298	0.948954167254332	1.42344738563587	562	cid|562
NODE_10_length_267989_cov_295.809617	110047	111219	-	K03532	6168	201.325307362213	818.270247229327	0.984465537219598	1.47671504437186	562	cid|562
NODE_10_length_267989_cov_295.809617	111349	112041	+	K07772	4146	229.059380078285	854.321789321789	1.02783935030131	1.54177650146505	562	cid|562
NODE_10_length_267989_cov_295.809617	112014	113042	-	K11930	5509	204.97902143247	798.704567541302	0.9609259579298	1.44140527520147	562	cid|562
NODE_10_length_267989_cov_295.809617	113125	115857	+	K07647	12572	176.123277428077	811.8163190633	0.976700779939644	1.46506777643033	562	cid|562
NODE_10_length_267989_cov_295.809617	117629	117841	-	K03704	2390	429.605977413901	932.131455399061	1.12145259723899	1.68219796354671	562	cid|562
NODE_10_length_267989_cov_295.809617	118127	118339	+	K03704	2179	391.678420412088	854.93896713615	1.0285818804014	1.54289030924018	562	cid|562
NODE_10_length_267989_cov_295.809617	118327	119637	-	K01093	6659	194.47256441843	810.369183829138	0.974959723399274	1.46245616201716	562	cid|562
NODE_10_length_267989_cov_295.809617	119717	119809	-	K22501	1541	634.412465850078	867.397849462366	1.0435712318094	1.56537459121118	562	cid|562
NODE_10_length_267989_cov_295.809617	119822	120958	-	K00426	5972	201.099667364263	804.284080914688	0.967638701854136	1.45147450522255	562	cid|562
NODE_10_length_267989_cov_295.809617	120970	122514	-	K00425	7498	185.809951597765	800.398058252427	0.962963406130256	1.44446148214421	562	cid|562
NODE_10_length_267989_cov_295.809617	122648	123505	-	K03618	4779	213.256246291853	796.684149184149	0.958495181239436	1.43775906883623	562	cid|562
NODE_10_length_267989_cov_295.809617	123502	123900	-	K03619	2776	266.378141140624	743.937343358396	0.895035202449184	1.34256802166179	562	cid|562
NODE_10_length_267989_cov_295.809617	123897	124484	-	K03605	3518	229.071218996007	791.775510204082	0.952589570071376	1.42890055167299	562	cid|562
NODE_10_length_267989_cov_295.809617	124481	125188	-	K03620	4026	217.717094922087	797.146892655367	0.959051910512595	1.43859417221186	562	cid|562
NODE_10_length_267989_cov_295.809617	125207	127000	-	K06281	8527	181.9809140846	803.213489409142	0.966350667191726	1.4495424313289	562	cid|562
NODE_10_length_267989_cov_295.809617	126997	128115	-	K06282	5565	190.408836826695	749.679177837355	0.901943235808693	1.35293018915606	562	cid|562
NODE_10_length_267989_cov_295.809617	128839	129498	+	K19416	3975	230.592519923237	755.666666666667	0.90914681729892	1.36373568387152	562	cid|562
NODE_10_length_267989_cov_295.809617	129590	129919	+	K11179	2798	324.627859494449	904.224242424242	1.08787727233065	1.63183440531403	562	cid|562
NODE_10_length_267989_cov_295.809617	129916	130194	-	K01512	2320	318.372684571097	789.724014336918	0.950121403853907	1.42519826038137	562	cid|562
NODE_10_length_267989_cov_295.809617	130289	131479	+	K06969	6238	200.532896498489	802.093198992443	0.965002839489752	1.44752066685927	562	cid|562
NODE_10_length_267989_cov_295.809617	131537	131854	+	K11940	2432	292.811728633509	801.713836477987	0.964546426314692	1.44683603933644	562	cid|562
NODE_10_length_267989_cov_295.809617	131899	132312	-	K06929	2888	267.08461117205	804.54347826087	0.96795078426044	1.45194263413824	562	cid|562
NODE_10_length_267989_cov_295.809617	132485	133147	+	K09909	4026	232.494273310464	828.737556561086	0.997058815955353	1.49560517659486	562	cid|562
NODE_10_length_267989_cov_295.809617	133243	133701	+	K01734	3143	262.170434210748	820.625272331155	0.987298881166646	1.48096510846685	562	cid|562
NODE_10_length_267989_cov_295.809617	133733	135787	-	K03658	9740	181.467622160956	801.990267639903	0.964879002200521	1.44733490881986	562	cid|562
NODE_10_length_267989_cov_295.809617	138491	139120	-	K07343	4054	246.374191876774	869.065079365079	1.04557708548354	1.56838340582725	562	cid|562
NODE_10_length_267989_cov_295.809617	139339	139848	+	K13053	3628	272.363634039114	886.217647058824	1.06621343615924	1.59933828271386	562	cid|562
NODE_10_length_267989_cov_295.809617	140203	141255	+	K03286	5901	214.56024742586	834.820512820513	1.00437725484776	1.50658295936646	562	cid|562
NODE_10_length_267989_cov_295.809617	141331	141783	-	K09911	3469	293.196050406125	920.790286975717	1.10780797371469	1.66173079626522	562	cid|562
NODE_10_length_267989_cov_295.809617	141969	143729	+	K04770	8795	191.217882977927	837.163543441227	1.00719616816711	1.51081137727454	562	cid|562
NODE_10_length_267989_cov_295.809617	143798	144316	+	K01716	3454	254.804441108473	835.651252408478	1.00537672231896	1.50808217756688	562	cid|562
NODE_10_length_267989_cov_295.809617	144386	144553	-	K03812	2050	467.193290590207	927.583333333333	1.11598072599849	1.67399006364953	562	cid|562
NODE_10_length_267989_cov_295.809617	144809	145372	-	K09857	3690	250.495126018579	822.303191489362	0.989317595144196	1.4839932137567	562	cid|562
NODE_10_length_267989_cov_295.809617	145369	147009	-	K06192	8365	195.168346229167	835.23887873248	1.00488059322976	1.50733797549756	562	cid|562
NODE_10_length_267989_cov_295.809617	147014	148267	-	K03808	6847	209.052232229647	857.09649122807	1.03117760977248	1.54678394743113	562	cid|562
NODE_10_length_267989_cov_295.809617	148397	150304	-	K15738	9558	191.796498237327	841.573899371069	1.0125022921946	1.51877065353405	562	cid|562
NODE_10_length_267989_cov_295.809617	150316	152424	-	K12297	10258	186.225064284053	823.334281650071	0.990558105516438	1.48585400040705	562	cid|562
NODE_10_length_267989_cov_295.809617	152522	153631	+	K07140	5783	199.472132855712	803.158558558559	0.966284579576403	1.44944329878225	562	cid|562
NODE_10_length_267989_cov_295.809617	153628	154170	-	K18657	3750	264.41339718082	884.889502762431	1.06461553828543	1.59694140873461	562	cid|562
NODE_10_length_267989_cov_295.809617	154344	155354	-	K00254	5890	223.057154184373	882.825914935707	1.0621328241634	1.59321729533879	562	cid|562
NODE_10_length_267989_cov_295.809617	155591	156166	+	K00299	3688	245.143536379609	821	0.987749718132881	1.48164137158163	562	cid|562
NODE_10_length_267989_cov_295.809617	156159	157118	+	K15553	5041	201.046946890934	772.358333333333	0.929228655356372	1.39385878240256	562	cid|562
NODE_10_length_267989_cov_295.809617	157115	158260	+	K04091	5787	193.33962976395	754.746073298429	0.908039246239247	1.36207430845035	562	cid|562
