contig	start	end	strand	gene	readCount	RPKM	meanDepth	meanDepth/contig	meanDepth/genome	taxon	reference
NODE_1004_length_9914_cov_14.190182	3949	4308	-	K04751	100	17.0676205746152	29.1638888888889	0.775833897578412	0.259686240190738	1304	cid|1304
NODE_1004_length_9914_cov_14.190182	4301	5536	-	K03320	197	9.79316869863842	24.1852750809061	0.64339006027328	0.215354789536731	1839799	cid|1839799
NODE_1004_length_9914_cov_14.190182	5674	6540	-	K07056	165	11.6933871064838	27.083044982699	0.720478137441544	0.241157623088917	1304	cid|1304
NODE_1004_length_9914_cov_14.190182	7653	8528	-	K02341	195	13.6774767618491	32.0593607305936	0.852860840481564	0.285468610951207	1304	cid|1304
NODE_1004_length_9914_cov_14.190182	8537	9166	-	K00943	140	13.6540964596921	29.7825396825397	0.792291588056754	0.265194939637725	1304	cid|1304
NODE_10058_length_794_cov_2.875507	76	687	-	K05995	49	4.91949063621261	9.49509803921569	0.96027357574032	0.0845479256707014	860	cid|860
NODE_10059_length_794_cov_2.844384	151	420	-	K07485	120	27.3081929193843	30.362962962963	1.17842372629742	0.270363246923031	712633	cid|712633
NODE_1005_length_9906_cov_2.729165	916	2289	-	K02224	43	1.92290223067717	5.1433770014556	0.767913496456905	0.0457985641242925		
NODE_1005_length_9906_cov_2.729165	4290	5021	-	K05934	37	3.10574735046276	6.08879781420765	0.909066167501258	0.0542169467754207		
NODE_1005_length_9906_cov_2.729165	5014	6057	-	K02189	44	2.58957001821747	6.75	1.00778459358845	0.0601045398288879		
NODE_1005_length_9906_cov_2.729165	6081	6839	-	K05936	36	2.91431307835326	7.06192358366271	1.05435522795766	0.0628820247856027	1147129	cid|1147129
NODE_1005_length_9906_cov_2.729165	6841	8001	-	K02188	54	2.85783414272626	7.45478036175711	1.11300930328363	0.0663801693583469		
NODE_10061_length_794_cov_2.622463	141	671	+	K03790	23	2.66139168282135	5.74576271186441	0.959641479432129	0.0511624331500138	45634	cid|45634
NODE_10062_length_794_cov_2.579161	69	794	-	K12295	38	3.21604751323327	7.80716253443526	1.03521827861416	0.0695179128150468	28037	cid|28037
NODE_10068_length_794_cov_1.200271	377	775	-	K09022	14	2.15590996731981	4.52380952380952	1.35799801962373	0.0402817021780907	544580	cid|544580
NODE_1006_length_9894_cov_59.244639	932	2254	+	K01286	880	40.8694043691465	103.290249433107	0.964738921417566	0.919735246072285	1318	cid|1318
NODE_1006_length_9894_cov_59.244639	2313	3404	-	K00005	798	44.9009710501415	111.045787545788	1.03717624744693	0.988793475611261	1318	cid|1318
NODE_1006_length_9894_cov_59.244639	3806	5740	-	K07386	1222	38.8030369156832	104.490956072351	0.97595361432848	0.930426789779144	1156433	cid|1156433
NODE_1006_length_9894_cov_59.244639	5850	6572	+	K10830	588	49.9705936823588	114.210235131397	1.0667324327343	1.01697090760322	1156433	cid|1156433
NODE_1006_length_9894_cov_59.244639	6569	7411	+	K19972	669	48.7611594210002	113.423487544484	1.05938414940076	1.00996541105908	1318	cid|1318
NODE_1006_length_9894_cov_59.244639	7423	8352	+	K19971	655	43.274676682734	105.434408602151	0.984765533953057	0.938827646098252	1156431	cid|1156431
NODE_1006_length_9894_cov_59.244639	8431	8925	+	K11065	374	46.4239279629533	92.379797979798	0.862834460686639	0.822584481046132	1318	cid|1318
NODE_1007_length_9885_cov_2.993693	275	1906	+	K03324	290	10.9182572793494	17.9816176470588	1.9353704235663	0.160115089489701	1759399	cid|1759399
NODE_1007_length_9885_cov_2.993693	2299	3489	+	K01443	68	3.50810538762871	7.54408060453401	0.811973136210216	0.0671753323211193	1759399	cid|1759399
NODE_1008_length_9876_cov_4.136239	434	898	+	K03574	60	7.92818504111156	13.3612903225806	1.05966708338665	0.118973956497612	1302	cid|1302
NODE_1008_length_9876_cov_4.136239	911	2179	+	K01465	116	5.61657868554712	14.4034672970843	1.14232082477559	0.12825389241951	1302	cid|1302
NODE_1008_length_9876_cov_4.136239	4517	5161	-	K08591	52	4.95357918072552	10.2682170542636	0.814359343654393	0.0914320682829112	1302	cid|1302
NODE_1008_length_9876_cov_4.136239	5324	7273	+	K02622	181	5.70321105970218	14.9482051282051	1.18552329510427	0.133104443036828	1302	cid|1302
NODE_1009_length_9874_cov_33.908239	2068	4275	+	K20344	1033	28.7459544351807	81.838768115942	1.0185784809946	0.728723184855076	29341	cid|29341
NODE_100_length_84365_cov_4.319867	18019	18783	-	K02036	54	4.33718358131397	10.6169934640523	1.02607232499117	0.0945377046700998	1505	cid|1505
NODE_100_length_84365_cov_4.319867	25011	25583	-	K03816	53	5.68324957353678	10.6544502617801	1.02969231248212	0.094871234090973	1502	cid|1502
NODE_100_length_84365_cov_4.319867	50447	51058	-	K03978	38	3.81511518726692	8.35294117647059	0.807264486172569	0.0743777312043755	1496	cid|1496
NODE_100_length_84365_cov_4.319867	51048	53405	-	K01338	144	3.75227078281616	10.970737913486	1.06025972379783	0.0976875783516164	1496	cid|1496
NODE_100_length_84365_cov_4.319867	53682	54929	-	K03544	70	3.44634646218191	7.90705128205128	0.764171751661055	0.0704073598090534	1496	cid|1496
NODE_100_length_84365_cov_4.319867	54946	55533	-	K01358	44	4.59780799152899	10.4149659863946	1.00654751277251	0.0927387759919651	1508644	cid|1508644
NODE_100_length_84365_cov_4.319867	71046	71522	+	K02745	28	3.60674246105075	7.54926624737945	0.729593853161281	0.0672215072362219		
NODE_100_length_84365_cov_4.319867	71544	72359	+	K02746	50	3.76491630322394	8.68872549019608	0.839716139519295	0.0773676810796687		
NODE_100_length_84365_cov_4.319867	73336	74976	-	K05601	115	4.30590793290109	10.8019500304692	1.04394733026158	0.0961846275312585	1505	cid|1505
NODE_10105_length_791_cov_1.877717	492	788	-	K13653	17	3.51696423961767	5.72053872053872	1.14035940724449	0.0509378292401948	1318	cid|1318
NODE_1010_length_9873_cov_14.750051	2412	3221	-	K01776	213	16.1573474773024	37.3901234567901	0.958417445040719	0.332935728076397	157673	cid|157673
NODE_1010_length_9873_cov_14.750051	3214	3633	-	K07107	129	18.8719118925031	38.6285714285714	0.990162463007889	0.343963334809128		
NODE_1010_length_9873_cov_14.750051	5906	6700	-	K07090	257	19.8628459819295	46.4591194968553	1.19088214989382	0.41368948121686		
NODE_1010_length_9873_cov_14.750051	7144	7797	-	K02072	233	21.8903977645064	47.0428134556575	1.205843921104	0.418886911853113	267818	cid|267818
NODE_1010_length_9873_cov_14.750051	7778	8824	-	K02071	261	15.3168445959011	38.7755491881566	0.993929929809176	0.345272080083935	29466	cid|29466
NODE_1010_length_9873_cov_14.750051	8899	9756	-	K00824	210	15.0386027440665	37.3951048951049	0.958545133770814	0.332980084677522	29466	cid|29466
NODE_10114_length_790_cov_2.489796	30	677	+	K07025	36	3.41352411492303	7.54475308641975	1.02924450669515	0.0671813203528654	1305	cid|1305
NODE_1013_length_9863_cov_53.049755	4078	5175	-	K01854	977	54.6723452504886	135.093806921676	1.09594320838939	1.20292608870518	1335	cid|1335
NODE_10140_length_788_cov_3.055935	206	757	-	K03790	36	4.00718048273574	9.04528985507246	0.912636159513073	0.0805426643493391	1303	cid|1303
NODE_10142_length_788_cov_2.188267	5	352	+	K08310	14	2.47186229011668	5.20114942528736	0.629764251248684	0.046312991524175	1305	cid|1305
NODE_1014_length_9862_cov_3.611604	338	1216	-	K04083	58	4.0542880272806	10.1353811149033	1.14071473386792	0.0902492470965428		
NODE_1014_length_9862_cov_3.611604	3266	5329	-	K03657	117	3.48298536144763	9.56976744186047	1.07705616561059	0.0852128101277774		
NODE_1014_length_9862_cov_3.611604	6114	7964	-	K06147	98	3.25308294906766	8.72555375472717	0.982041781787383	0.0776956138044596	1352	cid|1352
NODE_1015_length_9854_cov_8.895704	307	1254	+	K17828	119	7.71283613308559	18.0569620253165	0.894613732930447	0.160785984183607	1304	cid|1304
NODE_1015_length_9854_cov_8.895704	3283	3978	+	K01591	135	11.9179074702054	24.8419540229885	1.23076922854651	0.221202105926239	1304	cid|1304
NODE_1015_length_9854_cov_8.895704	4066	4695	+	K00762	202	19.7009106061272	41.5968253968254	2.06087221062635	0.370393785010191	1304	cid|1304
NODE_1015_length_9854_cov_8.895704	4779	6230	+	K01426	157	6.64367709970558	15.6487603305785	0.775301840666489	0.13934245015733	1304	cid|1304
NODE_1015_length_9854_cov_8.895704	6333	7181	+	K02424	121	8.75695585665768	20.0035335689046	0.991054631049634	0.178118989646033	1304	cid|1304
NODE_1015_length_9854_cov_8.895704	7240	7893	+	K10009	97	9.11316988479452	19.17125382263	0.949820181444366	0.170708057622516	1304	cid|1304
NODE_1016_length_9851_cov_4.714577	812	1420	-	K03687	49	4.94372458023336	10.9704433497537	0.940252811874537	0.0976849554453081	851	cid|851
NODE_1016_length_9851_cov_4.714577	1431	2486	-	K03705	83	4.82936082168088	12.0691287878788	1.03441874843953	0.107468063989783	851	cid|851
NODE_1016_length_9851_cov_4.714577	4024	5289	+	K01875	83	4.02828201239733	10.7804107424961	0.923965530893695	0.0959928336065371	851	cid|851
NODE_1017_length_9844_cov_11.329043	911	1165	-	K19158	62	14.9391878911926	24.0823529411765	0.79336665100328	0.214438332077967	1304	cid|1304
NODE_1017_length_9844_cov_11.329043	1169	1429	-	K19159	69	16.2436664779096	26.8965517241379	0.886077337087369	0.239497016942695	1335	cid|1335
NODE_1017_length_9844_cov_11.329043	3606	3956	-	K09710	61	10.6782036415541	18.4985754985755	0.609415239760173	0.164718276715825	1304	cid|1304
NODE_1017_length_9844_cov_11.329043	5065	5697	-	K00969	129	12.5216477011869	24.8499210110585	0.818653337503838	0.22127304698576	1304	cid|1304
NODE_1017_length_9844_cov_11.329043	5805	6122	-	K07574	95	18.3557428821333	28.1383647798742	0.926987503448942	0.250554587649145	1335	cid|1335
NODE_1017_length_9844_cov_11.329043	6361	7479	-	K06948	205	11.2563931939821	28.3092046470063	0.932615635117615	0.252075810108167	1335	cid|1335
NODE_1017_length_9844_cov_11.329043	7479	8006	-	K07015	124	14.4298973949019	23.6041666666667	0.777613329719009	0.21018038156213	1304	cid|1304
NODE_1018_length_9844_cov_3.685157	1777	2244	-	K00783	28	3.67610289299404	6.65384615384615	0.660266942919685	0.0592483498028354	851	cid|851
NODE_1018_length_9844_cov_3.685157	2255	4183	-	K03572	112	3.56747776862874	10.2571280456195	1.01782374001873	0.0913333275774726	851	cid|851
NODE_1018_length_9844_cov_3.685157	4330	4917	-	K05808	38	3.97083417450231	8.09863945578231	0.803635039290355	0.072113332997018	851	cid|851
NODE_1018_length_9844_cov_3.685157	4947	5915	-	K01698	54	3.42409230103735	8.44582043343653	0.838086109762298	0.0752047630561661	851	cid|851
NODE_1019_length_9817_cov_3.183467	320	1702	-	K04485	73	3.24321813955811	8.64425162689805	1.04035378907745	0.0769716690666404	656519	cid|656519
NODE_1019_length_9817_cov_3.183467	2250	4748	-	K03696	113	2.77835456172607	8.01320528211284	0.964406039727124	0.0713525949682676	985	cid|985
NODE_1019_length_9817_cov_3.183467	6239	7522	-	K01945	65	3.11045421686912	8.53193146417446	1.02683582223394	0.0759715280749357	39488	cid|39488
NODE_1019_length_9817_cov_3.183467	7544	8173	-	K11175	35	3.41352411492303	7.54920634920635	0.908562796284847	0.0672209738803506		
NODE_1019_length_9817_cov_3.183467	8167	9192	-	K01933	60	3.59318327886635	9.07115009746589	1.09173191416865	0.080772933678068	66219	cid|66219
NODE_1019_length_9817_cov_3.183467	9219	9719	-	K01588	44	5.39622973856096	11.5928143712575	1.39521949126059	0.103226781200911	1322	cid|1322
NODE_101_length_84277_cov_5.242763	14096	14647	+	K19302	53	5.89946015513872	12.1467391304348	0.937585677803236	0.108159135682419		
NODE_101_length_84277_cov_5.242763	14652	14927	+	K01512	36	8.01436096547147	12.0253623188406	0.928216812715568	0.107078350881417		
NODE_101_length_84277_cov_5.242763	15410	16762	+	K07133	102	4.63209924242328	12.2549889135255	0.945941290380513	0.109123032482307	849	cid|849
NODE_101_length_84277_cov_5.242763	24023	24781	+	K22132	53	4.29051647646453	9.06851119894598	0.699982614908242	0.0807494359327059		
NODE_101_length_84277_cov_5.242763	26330	27754	-	K00873	129	5.56224771568511	15.0210526315789	1.15944894030114	0.133753104617268	104623	cid|104623
NODE_101_length_84277_cov_5.242763	29370	31925	-	K01533	173	4.15873008367384	11.9123630672926	0.91949459692447	0.106072163027298	2421	cid|2421
NODE_101_length_84277_cov_5.242763	31985	32314	-	K21600	40	7.44768897801389	11.8636363636364	0.915733467374875	0.1056382821235		
NODE_101_length_84277_cov_5.242763	36176	37081	+	K07088	82	5.56110551172892	13.4348785871965	1.03701492319198	0.119629214094878		
NODE_101_length_84277_cov_5.242763	40869	41813	+	K02033	90	5.85175562558234	14.7936507936508	1.14189618774277	0.131728233087651		
NODE_101_length_84277_cov_5.242763	41810	42676	+	K02034	84	5.95299707239173	14.1880046136102	1.09514741194997	0.126335331613508		
NODE_101_length_84277_cov_5.242763	42713	44248	+	K02035	126	5.04028170094104	13.29296875	1.02606114955231	0.118365595507931	418008	cid|418008
NODE_101_length_84277_cov_5.242763	44271	45053	+	K02031	79	6.19927367997517	14.4916985951469	1.11858902244858	0.129039537096333		
NODE_101_length_84277_cov_5.242763	45984	46988	+	K02007	92	5.62467257145527	14.6626865671642	1.13178728676615	0.130562078336981		
NODE_101_length_84277_cov_5.242763	46991	47815	+	K02008	74	5.51128984373028	13.5612121212121	1.04676638906668	0.120754135417391		
NODE_101_length_84277_cov_5.242763	47858	48526	+	K02006	65	5.96984038035867	13.2167414050822	1.02017729331037	0.117686838546648	1685	cid|1685
NODE_101_length_84277_cov_5.242763	48818	50425	+	K02035	116	4.43248653728812	12.4141791044776	0.958228904486713	0.110540521841189		
NODE_101_length_84277_cov_5.242763	50533	51537	+	K02033	84	5.13557060872003	13.363184079602	1.03148094878321	0.118990819222696		
NODE_101_length_84277_cov_5.242763	51518	52390	+	K02034	79	5.56017330059628	13.5589919816724	1.04659502035506	0.120734366459556		
NODE_101_length_84277_cov_5.242763	52400	53329	+	K02031	72	4.75691102466694	10.9645161290323	0.846331939480391	0.0976321772417635	971279	cid|971279
NODE_101_length_84277_cov_5.242763	54153	55322	+	K01758	79	4.14874469352184	9.66581196581197	0.74608722276561	0.0860680267078054		
NODE_101_length_84277_cov_5.242763	55335	56816	+	K03315	100	4.14598070638425	11.4480431848853	0.883654552366862	0.101937684084262	1571	cid|1571
NODE_101_length_84277_cov_5.242763	58300	59301	+	K00648	70	4.29245547385531	9.98303393213573	0.770573034893123	0.0888926904573617		
NODE_101_length_84277_cov_5.242763	59389	59616	+	K02078	29	7.81517363153432	13.7850877192982	1.06404695730159	0.122747607980633		
NODE_101_length_84277_cov_5.242763	59643	60581	+	K02371	77	5.03849246356052	12.9669861554846	1.00089911976401	0.115462923828587	1911683	cid|1911683
NODE_101_length_84277_cov_5.242763	60574	61500	+	K00645	97	6.42935609995212	14.7529665587918	1.13875584237876	0.131365965352171	593909	cid|593909
NODE_101_length_84277_cov_5.242763	62281	63522	+	K09458	90	4.45242275859526	11.6272141706924	0.897484449293664	0.103533089958725		
NODE_101_length_84277_cov_5.242763	63529	63996	+	K02160	65	8.53381028730759	17.457264957265	1.34749593465272	0.155446055841094	264691	cid|264691
NODE_101_length_84277_cov_5.242763	64081	64509	+	K02372	57	8.16381291820754	17.1981351981352	1.32749415901205	0.153138666962802		
NODE_101_length_84277_cov_5.242763	64520	65863	+	K01961	116	5.303153535684	14.171130952381	1.09384496337256	0.126185082184854	1453352	cid|1453352
NODE_101_length_84277_cov_5.242763	67779	69671	+	K03798	143	4.64152724342942	12.7622820919176	0.98509836895117	0.113640161822395	1147	cid|1147
NODE_101_length_84277_cov_5.242763	73690	74805	-	K00975	81	4.45960408562526	12.1514336917563	0.9379480428307	0.108200937822853		
NODE_101_length_84277_cov_5.242763	74807	75946	-	K00975	86	4.6352064297376	12.2184210526316	0.94311868076703	0.108797418489484	1624	cid|1624
NODE_101_length_84277_cov_5.242763	76265	77002	-	K09693	55	4.57911771514066	11.0379403794038	0.85199942972716	0.0982859743944838	1873524	cid|1873524
NODE_101_length_84277_cov_5.242763	77004	77789	-	K09692	75	5.86292309815025	13.2849872773537	1.0254450735536	0.118294525472292	875328	cid|875328
NODE_101_length_84277_cov_5.242763	78119	78322	+	K02913	34	10.2405723447691	15.4705882352941	1.19414781208723	0.137755938779935	2086584	cid|2086584
NODE_101_length_84277_cov_5.242763	78345	78554	+	K03073	33	9.65539678221087	14.8380952380952	1.14532677714801	0.132123983144137		
NODE_101_length_84277_cov_5.242763	78571	79086	+	K02601	46	5.47751544022533	10.0794573643411	0.778015792004277	0.0897512809790543	301301	cid|301301
NODE_101_length_84277_cov_5.242763	79143	79568	+	K02867	50	7.21167066533036	12.7347417840376	0.982972580461491	0.113394932558413	1322	cid|1322
NODE_101_length_84277_cov_5.242763	79627	80319	+	K02863	81	7.18170008594197	16.0663780663781	1.24013579343816	0.14306107561431	1307	cid|1307
NODE_101_length_84277_cov_5.242763	80893	81771	+	K07258	85	5.94162900549743	13.4379977246871	1.03725568399263	0.119656988068735		
NODE_10204_length_784_cov_2.065844	59	784	-	K03497	25	2.11582073239031	5.58815426997245	1.00002578125049	0.0497590282799303	28037	cid|28037
NODE_1021_length_9811_cov_62.880689	1256	2248	+	K01000	693	42.8804630509063	105.787512588117	1.07497212417453	0.941971816852067	1318	cid|1318
NODE_1021_length_9811_cov_62.880689	2383	3726	+	K18692	806	36.8477737048388	97.4255952380952	0.990001527588879	0.86751415842092	1318	cid|1318
NODE_1021_length_9811_cov_62.880689	3923	4723	+	K02029	550	42.1896238923072	98.1985018726592	0.997855508332152	0.874396409917388	1318	cid|1318
NODE_1021_length_9811_cov_62.880689	4723	5466	+	K02028	501	41.375215683301	91.9180107526882	0.934035566687613	0.818472553818829	1318	cid|1318
NODE_1021_length_9811_cov_62.880689	5834	6745	+	K00384	594	40.019078768374	92.6798245614035	0.941776826389679	0.825256030620033	1318	cid|1318
NODE_1021_length_9811_cov_62.880689	6884	8344	+	K00763	921	38.7333352342191	99.284052019165	1.0088864525177	0.884062556882856	1318	cid|1318
NODE_1021_length_9811_cov_62.880689	8341	9165	+	K01916	604	44.9840414272039	103.446060606061	1.05117918728411	0.921122647383485	1318	cid|1318
NODE_10224_length_783_cov_1.928571	113	517	+	K02793	17	2.57910710905296	4.75555555555556	1.05874324708558	0.042345256044056	45634	cid|45634
NODE_1022_length_9811_cov_60.224580	1256	2248	+	K01000	649	40.1578939683091	98.7170191339376	1.10801763506605	0.879013482714791	1318	cid|1318
NODE_1022_length_9811_cov_60.224580	2383	3726	+	K18692	757	34.6076485044206	89.6651785714286	1.00641814329596	0.798412488401597	1318	cid|1318
NODE_1022_length_9811_cov_60.224580	3923	4723	+	K02029	514	39.428121237538	89.8239700374532	1.00820044736265	0.799826427363695	1318	cid|1318
NODE_1022_length_9811_cov_60.224580	4723	5466	+	K02028	497	41.0448746399213	87.9529569892473	0.987199859307633	0.783166223174619	1318	cid|1318
NODE_1022_length_9811_cov_60.224580	5834	6745	+	K00384	553	37.2568191227455	88.1875	0.989832412380805	0.785254682394082	1318	cid|1318
NODE_1022_length_9811_cov_60.224580	6884	8344	+	K00763	808	33.9810367744289	89.3456536618754	1.00283173805669	0.795567318378995	1318	cid|1318
NODE_1022_length_9811_cov_60.224580	8341	9165	+	K01916	491	36.5681528820482	80.0860606060606	0.898900394815278	0.713116417694178	1318	cid|1318
NODE_10231_length_782_cov_3.966988	67	411	-	K02892	98	17.4534972136934	24.8927536231884	0.99964737499786	0.221654444680833	1302	cid|1302
NODE_10231_length_782_cov_3.966988	323	724	-	K02926	107	16.3543468789596	25.8432835820896	1.03781891650973	0.230118321091696	1302	cid|1302
NODE_10233_length_782_cov_2.478680	88	780	-	K05936	68	6.0290815536303	13.2626262626263	0.966487162181878	0.118095414583359	860	cid|860
NODE_1023_length_9811_cov_4.330976	81	614	-	K11991	62	7.13388185815376	13.9176029962547	0.971377778857747	0.123927573868302	1302	cid|1302
NODE_1023_length_9811_cov_4.330976	705	1847	-	K00773	111	5.96694766545601	14.6491688538933	1.02243734838796	0.130441711531694	1302	cid|1302
NODE_1023_length_9811_cov_4.330976	2918	4384	-	K01206	94	3.93707075831614	10.3858214042263	0.724877418185122	0.0924792616660796	1302	cid|1302
NODE_1023_length_9811_cov_4.330976	6332	6769	-	K06929	57	7.99606333769642	14.9178082191781	1.04118700736547	0.132833777521378	1302	cid|1302
NODE_1023_length_9811_cov_4.330976	7125	9767	-	K02335	297	6.90454026423706	19.5069996216421	1.36148918529641	0.173697664548309	1302	cid|1302
NODE_1024_length_9808_cov_3.450836	1439	1897	+	K03101	29	3.88204703265757	8.35294117647059	1.00197699548485	0.0743777312043755	860	cid|860
NODE_1024_length_9808_cov_3.450836	1899	2771	+	K01878	53	3.73024284723548	9.17754868270332	1.10089278264217	0.0817203467157185	860	cid|860
NODE_1024_length_9808_cov_3.450836	3043	5106	+	K01879	98	2.91737235403306	7.77858527131783	0.93308013723748	0.0692634501114553	860	cid|860
NODE_1024_length_9808_cov_3.450836	5117	5638	+	K01495	34	4.00206275542701	7.51532567049808	0.901500833817392	0.0669192875688172	860	cid|860
NODE_1024_length_9808_cov_3.450836	5862	6680	+	K13940	44	3.30099035289261	8.01587301587302	0.961543986836292	0.0713763494734589	860	cid|860
NODE_1024_length_9808_cov_3.450836	6730	7494	+	K00796	38	3.05209214981354	6.04575163398693	0.725218091411181	0.0538336473897084	860	cid|860
NODE_1024_length_9808_cov_3.450836	7469	7837	+	K04031	36	5.99448137254777	12.2520325203252	1.46969246807091	0.109096707644847	860	cid|860
NODE_1024_length_9808_cov_3.450836	7840	8277	+	K04029	28	3.92789076237719	7.3675799086758	0.883777992078326	0.0656037037131139	860	cid|860
NODE_1024_length_9808_cov_3.450836	8267	8845	+	K22010	39	4.13867690617611	8.12435233160622	0.974556622332491	0.0723422901183621	860	cid|860
NODE_10251_length_781_cov_2.221763	197	592	-	K03111	89	13.8092566467341	20.7550505050505	1.36756048632789	0.184810779219465	712633	cid|712633
NODE_10259_length_781_cov_1.422865	54	530	+	K03111	13	1.67455899977356	3.61006289308176	1.01748795362571	0.0321453583617812		
NODE_1025_length_9797_cov_69.132006	4538	5524	-	K00364	1054	65.6143662698276	163.405268490375	0.857166256203111	1.45502199529331	29466	cid|29466
NODE_1025_length_9797_cov_69.132006	5704	6234	+	K16789	680	78.6846236660225	163.241054613936	0.856304848275544	1.45355977314859	29466	cid|29466
NODE_1025_length_9797_cov_69.132006	6227	7351	+	K13818	1207	65.9219777073937	166.56	0.873714862147176	1.48311291168883	29466	cid|29466
NODE_1025_length_9797_cov_69.132006	7332	8567	+	K03750	1330	66.1163165948685	175.776699029126	0.922062406105419	1.56518186782023	29466	cid|29466
NODE_10262_length_781_cov_1.301653	372	635	-	K02990	9	2.09466252506641	3.58333333333333	1.19495445488187	0.0319073483042245	1834196	cid|1834196
NODE_10269_length_780_cov_2.023448	243	599	-	K02348	17	2.92587781279117	5.20728291316527	1.23081232492997	0.0463676064080932	1305	cid|1305
NODE_1026_length_9796_cov_15.122472	756	1253	+	K01159	141	17.3966349471379	38.0100401606426	1.01122818760294	0.338455699664144	29466	cid|29466
NODE_1026_length_9796_cov_15.122472	1250	1858	+	K03550	168	16.9499128465144	38.4794745484401	1.02371713218613	0.342635720087614		
NODE_1026_length_9796_cov_15.122472	1861	2865	+	K03551	226	13.8171304472706	33.2766169154229	0.885299064950307	0.296307518039064	248315	cid|248315
NODE_1026_length_9796_cov_15.122472	4471	5496	+	K07568	215	12.8755734159378	33.5077972709552	0.891449442349181	0.298366034911174	1249	cid|1249
NODE_1026_length_9796_cov_15.122472	5505	6620	+	K00773	292	16.0765974444762	40.8879928315412	1.0877939278942	0.3640820731358	61646	cid|61646
NODE_1026_length_9796_cov_15.122472	6699	6989	+	K03210	109	23.0148945480378	37.4914089347079	0.99743039858668	0.333837612082559	29466	cid|29466
NODE_1026_length_9796_cov_15.122472	7571	8845	+	K03072	318	15.3247153206427	39.1058823529412	1.04038223504234	0.348213490877949	29466	cid|29466
NODE_1026_length_9796_cov_15.122472	8842	9732	+	K03074	241	16.6193800342717	39.6038159371493	1.05362937905422	0.352647278869679		
NODE_10279_length_779_cov_3.044199	53	736	-	K00945	34	3.0542057870364	7.62280701754386	1.05755417037697	0.0678763419250209	1759399	cid|1759399
NODE_10290_length_779_cov_1.517956	501	779	-	K22298	9	1.98204626027789	2.89605734767025	0.787444563293238	0.0257875843258948	544580	cid|544580
NODE_10298_length_778_cov_2.373444	252	506	-	K19158	21	5.06004751153297	8.25098039215686	1.12441106062323	0.0734698340159653	28037	cid|28037
NODE_10298_length_778_cov_2.373444	510	770	-	K19159	15	3.53123184302383	6.66283524904215	0.907984905194393	0.0593283920887959	1303	cid|1303
NODE_1029_length_9763_cov_5.235476	2000	3709	-	K08483	109	3.91656977396432	10.5994152046784	0.749788723278447	0.0943811812344461	851	cid|851
NODE_1029_length_9763_cov_5.235476	3794	4057	-	K02784	34	7.91316953913976	12.094696969697	0.8555629932627	0.107695732701257	851	cid|851
NODE_1029_length_9763_cov_5.235476	4814	5944	+	K11072	72	3.91151834919563	9.74447391688771	0.689311298413757	0.0867684623183907	851	cid|851
NODE_1029_length_9763_cov_5.235476	5931	6785	+	K11071	69	4.95859292483557	11.646783625731	0.823878191051782	0.103707343749806	851	cid|851
NODE_1029_length_9763_cov_5.235476	6769	7563	+	K11070	66	5.10096433777178	12.4641509433962	0.881697682573469	0.110985489897871	851	cid|851
