contig	start	end	strand	gene	readCount	RPKM	meanDepth	meanDepth/contig	meanDepth/genome	taxon	reference
NODE_100_length_165661_cov_24.777303	158096	158848	-	K03218	294	38.0986691080947	55.4090305444887	0.8784835309168	0.820266748472081		
NODE_10103_length_1103_cov_1.879771	810	1046	+	K01689	16	6.58762831043263	5.59493670886076	1.0627200258091	0.0828265807393878	168695	cid|168695
NODE_1010_length_23307_cov_8.718820	1032	1433	+	K07491	72	17.4768795847672	22.4328358208955	1.05505308030836	0.33209224411605	1496	cid|1496
NODE_1011_length_23286_cov_11.676639	2619	2897	+	K07473	78	27.2802188500577	24	0.794768892087068	0.355292301090225	301301	cid|301301
NODE_1012_length_23223_cov_12.113864	2015	2389	+	K07979	103	26.8017657809952	29.056	0.960021580185156	0.430140545853232		
NODE_1012_length_23223_cov_12.113864	11644	11853	-	K08998	77	35.7790562610372	31.347619047619	1.03573756790809	0.464065321047014		
NODE_1012_length_23223_cov_12.113864	12317	12451	-	K02914	68	49.151026782839	39.962962962963	1.32039189332959	0.591605544562272	1796616	cid|1796616
NODE_1012_length_23223_cov_12.113864	14736	15845	+	K02338	241	21.186124223366	35.2918918918919	1.16605788208211	0.522455728337405		
NODE_1012_length_23223_cov_12.113864	17215	19149	+	K02470	331	16.6918500668123	28.8604651162791	0.953561031312252	0.427245877570706	1250539	cid|1250539
NODE_1012_length_23223_cov_12.113864	19183	21726	+	K02469	429	16.454990497411	29.6179245283019	0.978587785912206	0.438459189965708	66219	cid|66219
NODE_1013_length_23205_cov_8.576415	13120	13983	-	K00297	138	15.585573750073	24.1793981481481	0.909337293245932	0.357948083626345	208479	cid|208479
NODE_1013_length_23205_cov_8.576415	16341	17189	-	K01990	150	17.2401491781419	25.1401648998822	0.945469749153626	0.372171126544452	208479	cid|208479
NODE_1013_length_23205_cov_8.576415	17176	17901	-	K03394	125	16.8008340820047	23.1790633608815	0.871716765132728	0.343139281608488		
NODE_10145_length_1099_cov_1.783525	5	1033	+	K03526	27	2.56038833566924	4.48007774538387	1.02255564738876	0.0663223804675225	1322	cid|1322
NODE_1014_length_23114_cov_3.994145	22047	22754	+	K18349	91	12.5419650221664	18.5762711864407	1.91886063979635	0.275000255646106	33934	cid|33934
NODE_1016_length_23029_cov_8.849395	1800	2681	+	K00390	146	16.1525733274936	23.0963718820862	1.07314121898688	0.341915129700915	1834196	cid|1834196
NODE_10176_length_1096_cov_1.906820	282	953	+	K00806	22	3.19455859473547	4.47321428571429	1.00525791616626	0.0662207748683789	455432	cid|455432
NODE_1017_length_22956_cov_3.845072	2709	3896	+	K03312	83	6.81740511860902	11.0968013468013	1.09325464560241	0.164275336885256		
NODE_1017_length_22956_cov_3.845072	4207	5559	+	K00262	92	6.63510013306879	10.7494456762749	1.05903323452986	0.15913313707367	28232	cid|28232
NODE_1017_length_22956_cov_3.845072	5779	6726	+	K00058	68	6.99935507983467	10.4599156118143	1.03050879058238	0.154846978622129	40324	cid|40324
NODE_1017_length_22956_cov_3.845072	19016	19597	+	K03816	54	9.05374432097474	12.1082474226804	1.19290211036935	0.179248628707246		
NODE_1019_length_22932_cov_10.014294	39	1187	+	K00099	177	15.0317895993439	24.5535248041775	1.0118359868986	0.36348659698134	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	1257	2306	+	K11749	182	16.9137356870358	26.2942857142857	1.08357169684173	0.38925655320635	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	2340	3410	+	K03526	160	14.5776648886324	22.3333333333333	0.920343231951121	0.330619224625626	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	3426	8126	+	K03763	659	13.678945336209	25.7798340778558	1.06237145437511	0.381640690468565	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	8257	9459	+	K07335	185	15.0059519571342	23.5336658354115	0.96980821229643	0.348388761989656	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	9637	11193	+	K02056	234	14.6650887459848	24.1567116249197	0.995483554486112	0.357612235832946	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	11190	12290	+	K02057	176	15.5984986424141	25.4459582198002	1.04861263110914	0.376698043723272	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	12287	13240	+	K02057	161	16.467776037813	25.6079664570231	1.05528889310832	0.379096388698209	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	13367	14740	+	K03308	196	13.9196010860724	22.7066957787482	0.935729273728835	0.336146424724464	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	14992	15192	+	K07729	59	28.642663763924	23.9402985074627	0.986565300099976	0.35440848939597	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	16292	17203	+	K11041	135	14.4442960383972	21.0877192982456	0.869012226869794	0.312179346425768	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	17429	19762	+	K17686	343	14.3400517615515	25.8234790059983	1.06417003560906	0.382286803258177	1834196	cid|1834196
NODE_1019_length_22932_cov_10.014294	19865	20170	+	K21600	76	24.2353678773514	25.281045751634	1.04181668749983	0.374256704961054	1834196	cid|1834196
NODE_101_length_164605_cov_19.403148	721	1215	+	K18330	315	62.0958827670894	79.6282828282828	1.57715219288202	1.17880482658016	208479	cid|208479
NODE_101_length_164605_cov_19.403148	1959	2336	+	K17992	172	44.4011376399596	50.0238095238095	0.990793196645025	0.740544766458891	208479	cid|208479
NODE_101_length_164605_cov_19.403148	2351	4141	+	K18331	528	28.7670804108842	47.6141820212172	0.943067072650393	0.704873012285294	208479	cid|208479
NODE_101_length_164605_cov_19.403148	4160	5905	+	K18332	503	28.1113172435203	47.1088201603666	0.933057657167224	0.697391713184258	208479	cid|208479
NODE_101_length_164605_cov_19.403148	59601	60359	-	K05979	260	33.4263551127189	48.2424242424242	0.955510309671772	0.714173413302573	208479	cid|208479
NODE_101_length_164605_cov_19.403148	98359	99474	-	K13921	350	30.6028096074365	48.7025089605735	0.964622946493357	0.720984436561227	208479	cid|208479
NODE_101_length_164605_cov_19.403148	99493	100902	-	K13922	392	27.1284140315795	44.0397163120567	0.872269659578694	0.651957172827973	208479	cid|208479
NODE_101_length_164605_cov_19.403148	100930	101754	-	K04024	297	35.128527965382	50.110303030303	0.992506324425647	0.741825202998534	208479	cid|208479
NODE_101_length_164605_cov_19.403148	101782	102444	-	K15024	236	34.7340899942607	47.3333333333333	0.937504462127706	0.70071537159461	208479	cid|208479
NODE_101_length_164605_cov_19.403148	102807	103991	-	K00789	371	30.5501262896313	49.4556962025316	0.979540898609275	0.732134504409023	208479	cid|208479
NODE_101_length_164605_cov_19.403148	104018	105331	-	K13922	390	28.9618761764311	47.5738203957382	0.942267652847887	0.704275505002287	208479	cid|208479
NODE_101_length_164605_cov_19.403148	107259	107537	-	K04027	151	52.8117057225476	54.0250896057348	1.07004427969491	0.799779100109462	208479	cid|208479
NODE_101_length_164605_cov_19.403148	108404	109321	-	K04069	309	32.8453012021999	49.4749455337691	0.97992215918522	0.732419468541931	208479	cid|208479
NODE_101_length_164605_cov_19.403148	109358	111928	-	K00656	710	26.9472047791837	49.242707117853	0.975322344723273	0.728981446825582	208479	cid|208479
NODE_101_length_164605_cov_19.403148	112091	112663	-	K05520	200	34.059073070954	44.4310645724258	0.88002087240282	0.657750632159397	208479	cid|208479
NODE_101_length_164605_cov_19.403148	112617	113108	-	K04029	199	39.4680276937162	48.8719512195122	0.967978993123527	0.723492833647904	208479	cid|208479
NODE_101_length_164605_cov_19.403148	113158	113538	-	K04031	170	43.5392953784991	49.1286089238845	0.973062466569059	0.727292354747028	208479	cid|208479
NODE_101_length_164605_cov_19.403148	121777	123657	-	K00198	541	28.0650564553011	47.7405635300372	0.945570239448615	0.706743944663791	208479	cid|208479
NODE_10217_length_1092_cov_1.421408	448	1038	+	K06928	13	2.14641315825327	3.22504230118443	1.01813998059942	0.0477430291792138	1322	cid|1322
NODE_1021_length_22898_cov_9.334326	5979	7247	-	K01740	197	15.1482357262504	23.2868400315209	0.951231024407316	0.344734790829959	876	cid|876
NODE_1022_length_22880_cov_18.615860	808	1299	-	K00287	189	37.4847097191576	42.8109756097561	0.95256607512	0.633767084846155	208479	cid|208479
NODE_1022_length_22880_cov_18.615860	1307	1798	-	K00287	205	40.6580184784514	49.4227642276423	1.09968174916289	0.731646984528278	208479	cid|208479
NODE_1022_length_22880_cov_18.615860	1943	2773	+	K00560	272	31.9392953823503	47.0553549939832	1.04700568444374	0.696600223101236	208479	cid|208479
NODE_1022_length_22880_cov_18.615860	2872	3816	-	K00077	292	30.1514702113214	46.7756613756614	1.04078235856886	0.692459681882328	208479	cid|208479
NODE_1022_length_22880_cov_18.615860	3831	7826	-	K16898	976	23.8331687897709	43.6431431431431	0.971082227808193	0.646086364755725	208479	cid|208479
NODE_1022_length_22880_cov_18.615860	7804	11364	-	K16899	858	23.5110900451635	43.4816062903679	0.967487950321083	0.6436949980835	208479	cid|208479
NODE_1023_length_22852_cov_21.410536	5969	6925	-	K01000	333	33.9539063406252	49.8077324973877	0.931440486610149	0.737345995461801	1617448	cid|1617448
NODE_1023_length_22852_cov_21.410536	11484	12434	-	K03438	342	35.0915894501713	52.3028391167192	0.978100778238086	0.774283169305458	1871021	cid|1871021
NODE_10240_length_1090_cov_1.894686	116	634	-	K06391	21	3.94829312391898	5.45664739884393	1.17590859326609	0.0807793671072187	1322	cid|1322
NODE_10243_length_1090_cov_1.478261	290	613	-	K03559	10	3.01170507247788	3.19135802469136	0.982372280969664	0.0472443723414728	1834207	cid|1834207
NODE_1024_length_22821_cov_8.416630	115	1155	+	K06942	181	16.9662278838033	26.5244956772334	1.1108887723831	0.392664546017583	1938606	cid|1938606
NODE_1024_length_22821_cov_8.416630	13880	15028	-	K01572	201	17.069998358577	26.5657093124456	1.11261486607338	0.393274666321367	853	cid|853
NODE_1024_length_22821_cov_8.416630	15055	16401	-	K03699	204	14.7781483645507	23.3496659242762	0.977921768233225	0.345664855663504		
NODE_1024_length_22821_cov_8.416630	17068	18837	-	K06147	295	16.2632073913806	26.1553672316384	1.09542907615481	0.387200025399528	1834196	cid|1834196
NODE_1024_length_22821_cov_8.416630	21764	22594	-	K07058	157	18.4355491729007	28.193742478941	1.18079952781906	0.417375818403674		
NODE_1025_length_22817_cov_9.749934	2338	3549	+	K02027	183	14.7334997654586	23.9356435643564	0.873841502635928	0.354339578335651	1834196	cid|1834196
NODE_1025_length_22817_cov_9.749934	3595	4476	+	K02025	140	15.488768944172	21.969387755102	0.802057515449383	0.325231430377234	208479	cid|208479
NODE_1025_length_22817_cov_9.749934	4473	5303	+	K02026	158	18.5529730529829	27.9061371841155	1.01879612236729	0.413118153945162	208479	cid|208479
NODE_1025_length_22817_cov_9.749934	7595	8518	+	K01639	157	16.5800231197841	25.465367965368	0.929688618908555	0.376985382605203	208479	cid|208479
NODE_1025_length_22817_cov_9.749934	9001	9705	+	K01788	124	17.1628741832442	24.6397163120567	0.899545761899365	0.364762562780041	1834196	cid|1834196
NODE_1025_length_22817_cov_9.749934	10109	11008	+	K00973	208	22.5516475827144	34.0877777777778	1.24447520597317	0.504630208571621	1871021	cid|1871021
NODE_1025_length_22817_cov_9.749934	11077	12099	+	K01710	215	20.5078568278406	30.8533724340176	1.12639366711144	0.456748570353159	208479	cid|208479
NODE_1025_length_22817_cov_9.749934	12208	13068	+	K00067	181	20.5131744797204	30.5296167247387	1.11457400683272	0.451955740730626	1834196	cid|1834196
NODE_1025_length_22817_cov_9.749934	13113	14465	+	K03431	250	18.0301634050782	29.5121951219512	1.07743002030052	0.43689398812924	1834196	cid|1834196
NODE_1025_length_22817_cov_9.749934	18768	20435	+	K01649	293	17.140718581563	29.9640287769784	1.09392554501824	0.443582863921099	1834196	cid|1834196
NODE_1026_length_22811_cov_2.995386	4154	7285	+	K01870	133	4.14369077213336	7.31704980842912	0.888254419367435	0.10832047765119	39488	cid|39488
NODE_1026_length_22811_cov_2.995386	7298	9772	+	K00688	89	3.50891020080696	6.35030303030303	0.770896041255741	0.0940089073440246	1462747	cid|1462747
NODE_10277_length_1086_cov_2.310378	72	911	-	K00243	35	4.06580184784514	6.71309523809524	1.1216032967033	0.0993796272741953	1322	cid|1322
NODE_1027_length_22806_cov_17.389170	924	2201	-	K08965	229	17.4848567728927	29.5438184663537	0.8959279242592	0.437362135245945	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	3069	3713	-	K03077	160	24.2057040243804	35.3891472868217	1.07318982162357	0.523895482214824	208479	cid|208479
NODE_1027_length_22806_cov_17.389170	6152	7111	-	K10440	182	18.4993984076954	29.503125	0.894693878873947	0.436759715441772	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	9695	10816	-	K10439	219	19.0462161428467	30.3565062388592	0.920573000856896	0.449393039777668	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	11141	11884	-	K00991	185	24.2636561887533	34.0282258064516	1.03191934203488	0.503748610366332	208479	cid|208479
NODE_1027_length_22806_cov_17.389170	11957	12991	-	K01409	202	19.0444515539645	28.2125603864734	0.855556998966699	0.417654395806544	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	13040	13951	-	K00784	189	20.2220144537561	31.8092105263158	0.964626830198749	0.470898650156589	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	14615	15619	-	K02526	216	20.9722555017206	33.4875621890547	1.01552350501711	0.495744709502136	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	17059	18078	-	K22024	205	19.6115147954883	29.7205882352941	0.901288537083807	0.439979007661363	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	19177	19938	-	K11534	185	23.6904989559481	31.254593175853	0.947807840733181	0.462688180378652	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	20207	20665	+	K01808	143	30.4005053198355	36.2657952069717	1.09977451487507	0.536873242914659	1834196	cid|1834196
NODE_1027_length_22806_cov_17.389170	21488	22720	+	K21071	243	19.23094596645	30.5498783454988	0.92643708610737	0.452255690641612	1834196	cid|1834196
NODE_10281_length_1086_cov_1.874879	75	1025	+	K03924	28	2.8729956274994	4.64668769716088	1.04068938732042	0.068788848515497	1322	cid|1322
NODE_102_length_164042_cov_73.316647	12837	13340	-	K03624	739	143.077503121788	183.621031746032	1.00659648402853	2.71829745406703		
NODE_102_length_164042_cov_73.316647	26913	27719	-	K00046	983	118.860467403175	168.392812887237	0.923116550300233	2.49286124907342	853	cid|853
NODE_102_length_164042_cov_73.316647	27764	28606	-	K01815	1085	125.591316865821	182.825622775801	1.00223611275087	2.70652234226115	1834196	cid|1834196
NODE_102_length_164042_cov_73.316647	34752	35978	-	K01866	1408	111.973574606669	182.40260798696	0.999917177958434	2.70026009652272	301301	cid|301301
NODE_102_length_164042_cov_73.316647	36561	37592	+	K01626	1218	115.166201178497	180.712209302326	0.990650541362508	2.67523569492173	1322	cid|1322
NODE_102_length_164042_cov_73.316647	37663	38505	-	K06153	980	113.437318459452	168.926453143535	0.926041925463515	2.50076117718236	1834196	cid|1834196
NODE_102_length_164042_cov_73.316647	38597	39271	-	K03648	855	123.600376174492	179.025185185185	0.981402403888073	2.65026124989784		
NODE_102_length_164042_cov_73.316647	44951	45958	+	K01914	1183	114.520085380971	180.743055555556	0.990819638168857	2.67569233810049	1702221	cid|1702221
NODE_102_length_164042_cov_73.316647	48728	49876	-	K00048	1370	116.347750006221	185.159268929504	1.01502898288643	2.74106928025613	1505	cid|1505
NODE_102_length_164042_cov_73.316647	56846	58078	+	K06969	1370	108.421382609204	176.32197891322	0.966583633385096	2.61024340086916	1515	cid|1515
NODE_102_length_164042_cov_73.316647	74952	76328	-	K01755	1501	106.366336795042	180.156862745098	0.987606173913926	2.66701443007924	31909	cid|31909
NODE_102_length_164042_cov_73.316647	80727	82181	-	K00088	1545	103.6150738956	169.803436426117	0.930849480896596	2.51374390253595	2086584	cid|2086584
NODE_102_length_164042_cov_73.316647	99911	100741	+	K00560	1084	127.287486009072	188.614921780987	1.03397260811961	2.79222623247998	1834196	cid|1834196
NODE_102_length_164042_cov_73.316647	108729	111119	-	K21636	2584	105.455778919266	188.828105395232	1.03514126442499	2.79538216984915	1834196	cid|1834196
NODE_102_length_164042_cov_73.316647	116512	118644	-	K21636	2254	103.1146820258	181.287857477731	0.993806200732737	2.68375750179082	83262	cid|83262
NODE_102_length_164042_cov_73.316647	124364	125200	-	K02026	1159	135.118690800072	201.715651135006	1.10578980673008	2.98616741073622		
NODE_102_length_164042_cov_73.316647	125190	126074	-	K02025	1081	119.190014848016	177.420338983051	0.972604759472757	2.62650335406233	208479	cid|208479
NODE_102_length_164042_cov_73.316647	132523	133323	-	K05896	994	121.090847543313	182.85393258427	1.00239130496059	2.70694143630258	971	cid|971
NODE_102_length_164042_cov_73.316647	136715	137605	-	K00930	1151	126.053546851711	191.062850729517	1.04739196781556	2.82846499535618	1834196	cid|1834196
NODE_102_length_164042_cov_73.316647	137660	138886	-	K00620	1436	114.200321828961	187.731866340668	1.02913176558117	2.77915361583911	84030	cid|84030
NODE_102_length_164042_cov_73.316647	138900	139364	-	K22477	636	133.463224527975	162.744086021505	0.89215066067302	2.40923836714192		
NODE_102_length_164042_cov_73.316647	139427	140467	-	K00145	1227	115.014152560369	183.78674351585	1.00750490330531	2.72075062556772	446683	cid|446683
NODE_102_length_164042_cov_73.316647	140701	141948	+	K01940	1492	116.657237634326	188.645032051282	1.03413767032367	2.7926719802808	1584	cid|1584
NODE_102_length_164042_cov_73.316647	155852	156661	-	K02747	1115	134.322046232513	198.465432098765	1.08797235399554	2.93805166905151		
NODE_102_length_164042_cov_73.316647	156651	157439	-	K02746	1031	127.50849293166	187.472750316857	1.02771131131162	2.77531770215788		
NODE_102_length_164042_cov_73.316647	157461	157952	-	K02745	753	149.343843484263	184.184959349593	1.0096878921183	2.72664575139694		
NODE_1030_length_22710_cov_13.820923	3073	5067	+	K04041	482	23.5755367297607	42.1669172932331	1.05776518861316	0.624232544791416	292800	cid|292800
NODE_1030_length_22710_cov_13.820923	8695	9285	-	K01420	186	30.7102190334699	39.8020304568528	0.998441549819816	0.589223124544935	292800	cid|292800
NODE_1030_length_22710_cov_13.820923	11409	13586	+	K21636	497	22.2667054366836	38.9026629935721	0.975880744916435	0.575909027230156	292800	cid|292800
NODE_1030_length_22710_cov_13.820923	13601	14119	+	K04068	158	29.7062054085333	37.3622350674374	0.937238815640416	0.553104769624321	292800	cid|292800
NODE_1030_length_22710_cov_13.820923	15227	16699	+	K14445	375	24.8419664837789	42.2063815342838	1.05875515665109	0.624816767333652	292800	cid|292800
NODE_1030_length_22710_cov_13.820923	16715	17641	+	K01640	223	23.4737556522839	33.9007551240561	0.85040692893337	0.501861554030088	292800	cid|292800
NODE_1031_length_22681_cov_3.863829	18859	22473	+	K03046	225	6.07339695113797	10.5233748271093	0.902172891245399	0.155786419064942	1834196	cid|1834196
NODE_1032_length_22656_cov_18.512455	1093	4236	+	K04784	782	24.2706644657626	44.0496183206107	0.960591370044551	0.652103760636495	208479	cid|208479
NODE_1032_length_22656_cov_18.512455	5759	6403	+	K06133	215	32.5264147827611	44.2635658914729	0.965256931246839	0.655271007501674	208479	cid|208479
NODE_1033_length_22654_cov_12.073986	3605	4390	-	K15023	158	19.6151661667033	29.4020356234097	1.02687258632672	0.435263203890749	1322	cid|1322
NODE_1033_length_22654_cov_12.073986	4613	5959	-	K00197	263	19.0522206856708	29.739420935412	1.03865584284549	0.440257804051389	1322	cid|1322
NODE_1033_length_22654_cov_12.073986	5985	6923	-	K00194	201	20.8875698764696	30.9882854100107	1.08227271037902	0.458745801256805	1322	cid|1322
NODE_1033_length_22654_cov_12.073986	7185	9311	-	K14138	368	16.8825396897829	29.8608368594264	1.04289632080119	0.442055226677726	1322	cid|1322
NODE_1033_length_22654_cov_12.073986	9333	10100	-	K07321	170	21.5995723166773	31.67578125	1.10628365439464	0.468923383714296	1322	cid|1322
NODE_1033_length_22654_cov_12.073986	10166	12058	-	K00198	353	18.1962352112752	32.053882725832	1.11948893192557	0.474520739689044	1322	cid|1322
