contig	start	end	strand	gene	readCount	RPKM	meanDepth	meanDepth/contig	meanDepth/genome	taxon	reference
NODE_1015_length_11504_cov_4.252511	5634	7220	-	K07137	162	8.45652053415456	16.1241335853812	1.09674234474207	0.180871767698844	446660	cid|446660
NODE_1016_length_11490_cov_17.502317	1148	1879	-	K01990	175	19.8052618004796	32.525956284153	0.652808785740968	0.364858500958084	1308	cid|1308
NODE_1016_length_11490_cov_17.502317	3279	6932	-	K16898	1046	23.7146523000967	51.8418171866448	1.04048574106666	0.581533331116164	1308	cid|1308
NODE_1016_length_11490_cov_17.502317	6922	10242	-	K16899	1056	26.3419949751389	56.6320385426076	1.1366273751357	0.635267430981678	1308	cid|1308
NODE_1017_length_11439_cov_6.279779	2297	3343	+	K01686	85	6.72551993028158	13.0706781279847	0.861716032632412	0.146619763816309	1501	cid|1501
NODE_1017_length_11439_cov_6.279779	5219	6265	+	K01686	86	6.80464369416724	12.4192932187202	0.81877190882859	0.139312881907451	1501	cid|1501
NODE_1018_length_11433_cov_4.893479	288	1571	-	K01875	127	8.19393127734663	16.0342679127726	1.1461498089752	0.179863703422144	1597	cid|1597
NODE_1018_length_11433_cov_4.893479	5374	6855	-	K11733	134	7.49048976088469	14.4264507422402	1.03122099819957	0.161828084191452	1597	cid|1597
NODE_1018_length_11433_cov_4.893479	7322	8032	-	K01575	62	7.22396625720689	11.7271448663854	0.838271190275246	0.131548737847634	1582	cid|1582
NODE_1018_length_11433_cov_4.893479	8091	9767	-	K01652	141	6.96529749024994	13.6469886702445	0.975504060589364	0.153084502276211	1597	cid|1597
NODE_1019_length_11414_cov_132.755524	217	1020	+	K06222	2304	237.399634497792	416.047263681592	1.03509075045347	4.66699209789371	562	cid|562
NODE_1019_length_11414_cov_132.755524	3867	5225	-	K08307	3628	221.157382707817	417.361295069904	1.03835995050496	4.68173218788101	562	cid|562
NODE_1019_length_11414_cov_132.755524	5297	6052	-	K01069	2344	256.855832497032	450.21164021164	1.12008885818848	5.05022950675028	562	cid|562
NODE_1019_length_11414_cov_132.755524	6805	7272	-	K03469	1508	266.937204762274	400.854700854701	0.997292926430689	4.49657018468983	562	cid|562
NODE_1019_length_11414_cov_132.755524	7337	8068	+	K02342	2096	237.210449907459	404.031420765027	1.0051963395354	4.53220490221573	562	cid|562
NODE_1019_length_11414_cov_132.755524	8409	9455	-	K11902	2709	214.346276366268	386.449856733524	0.961454880580771	4.33498447183108	562	cid|562
NODE_1019_length_11414_cov_132.755524	9466	10461	-	K11895	2507	208.520431763301	375.910642570281	0.935234198341721	4.21676129501551	562	cid|562
NODE_101_length_147978_cov_7.783401	11445	11837	+	K00980	73	15.388062080268	21.2239185750636	0.972633669109321	0.238078384171197	1834207	cid|1834207
NODE_101_length_147978_cov_7.783401	16174	16410	+	K03075	55	19.2250714909538	19.493670886076	0.893341188210659	0.21866940592087		
NODE_101_length_147978_cov_7.783401	18823	19293	+	K03664	84	14.7744730068291	24.2972399150743	1.11347551227389	0.272553232728536		
NODE_101_length_147978_cov_7.783401	19367	20539	+	K00027	157	11.0880521600698	20.459505541347	0.937602727435226	0.229503614188783	774	cid|774
NODE_101_length_147978_cov_7.783401	26696	27391	+	K09903	116	13.8070967980486	24.1867816091954	1.10841351267421	0.271314171483133	208479	cid|208479
NODE_101_length_147978_cov_7.783401	27457	28008	+	K02838	93	13.9571739371579	20.9039855072464	0.957972018739719	0.234489548888048	1322	cid|1322
NODE_101_length_147978_cov_7.783401	28083	28790	+	K00806	130	15.2112083368333	24.819209039548	1.13739591806055	0.278408398696236		
NODE_101_length_147978_cov_7.783401	29607	30749	+	K00099	139	10.0744695796785	18.4374453193351	0.844937282741795	0.206821241532159		
NODE_101_length_147978_cov_7.783401	35506	36516	+	K01129	119	9.75100604728658	17.2383778437191	0.789987326436917	0.193370754238907	1322	cid|1322
NODE_101_length_147978_cov_7.783401	36593	38389	+	K02316	243	11.2024191049276	22.0422927100723	1.01013749927257	0.247258460462071	215591	cid|215591
NODE_101_length_147978_cov_7.783401	38429	39553	+	K03086	178	13.1075372269475	25.5724444444444	1.17191461982509	0.286857784113167	291990	cid|291990
NODE_101_length_147978_cov_7.783401	44501	44938	-	K00610	91	17.2115864194853	25.7420091324201	1.17968530194648	0.288759868630829		
NODE_101_length_147978_cov_7.783401	44932	45855	-	K00609	136	12.1932802891858	21.1493506493506	0.96921642667468	0.23724192170542	301301	cid|301301
NODE_101_length_147978_cov_7.783401	50245	51780	+	K01524	206	11.1103982046798	21.5065104166667	0.985584074039808	0.241248345872231	301301	cid|301301
NODE_101_length_147978_cov_7.783401	51794	53947	+	K00937	293	11.2687447404687	22.3254410399257	1.0231134065252	0.250434664545867	1473	cid|1473
NODE_101_length_147978_cov_7.783401	66098	67195	+	K00874	150	11.3172924574169	20.3433515482696	0.932279710195549	0.22820066181978		
NODE_101_length_147978_cov_7.783401	68813	70759	+	K02470	236	10.0415249440354	20.7955829481253	0.95300422834579	0.233273547892554	208479	cid|208479
NODE_101_length_147978_cov_7.783401	70866	73112	+	K02469	294	10.8392161779074	22.0747663551402	1.01162567688878	0.247622732164234	187327	cid|187327
NODE_101_length_147978_cov_7.783401	73794	74957	+	K02600	170	12.0990023488055	22.9879725085911	1.05347539698371	0.257866582500346	1517	cid|1517
NODE_101_length_147978_cov_7.783401	75667	78510	+	K02519	321	9.35037567969117	19.5717299578059	0.896918420241373	0.219545030165358	54736	cid|54736
NODE_101_length_147978_cov_7.783401	78524	78907	+	K02834	75	16.1801915602133	22.9791666666667	1.05307184952803	0.257767803351283	1042156	cid|1042156
NODE_101_length_147978_cov_7.783401	78919	79899	+	K06881	142	11.9914846808741	20.89500509684	0.957560471291834	0.234388811524626		
NODE_101_length_147978_cov_7.783401	79884	80768	+	K03177	117	10.9520700025199	19.9694915254237	0.915146736165904	0.224006903262398	405	cid|405
NODE_101_length_147978_cov_7.783401	83620	83886	+	K02956	61	18.9265821276622	20.9475655430712	0.959969171621468	0.234978406045816	187327	cid|187327
NODE_101_length_147978_cov_7.783401	84081	86174	+	K00962	262	10.3652130690222	21.2244508118434	0.972658060053439	0.238084354514142	1871021	cid|1871021
NODE_101_length_147978_cov_7.783401	86179	86670	+	K04068	90	15.1541306320046	22.9857723577236	1.05337457013577	0.257841902403614		
NODE_101_length_147978_cov_7.783401	91146	91901	+	K01142	100	10.9580133317846	19.0939153439153	0.875021493930674	0.214185165501059	1042156	cid|1042156
NODE_101_length_147978_cov_7.783401	100879	101787	+	K03595	119	10.8451783430217	19.6369636963696	0.899907902615448	0.220276786792475	1686310	cid|1686310
NODE_101_length_147978_cov_7.783401	102709	104103	+	K01880	223	13.2429358536123	23.5598566308244	1.07968326949066	0.264281667785984	2086584	cid|2086584
NODE_101_length_147978_cov_7.783401	117324	118574	+	K21071	195	12.9131121132829	24.1462829736211	1.10655757186981	0.270859879798751	1322	cid|1322
NODE_101_length_147978_cov_7.783401	118785	121409	+	K01006	351	11.0772365168345	22.359619047619	1.02467969038122	0.250818054861705	1322	cid|1322
NODE_1020_length_11379_cov_2.461056	621	1436	+	K09685	39	3.9593880523816	7.13602941176471	1.11162509995579	0.0800480997767862	1561	cid|1561
NODE_1020_length_11379_cov_2.461056	1563	1850	+	K06412	14	4.02706989943086	4.42361111111111	0.689094293171976	0.0496216653776872	1491	cid|1491
NODE_1020_length_11379_cov_2.461056	3643	4602	+	K00948	51	4.40101210437801	8.07708333333333	1.25821910892987	0.0906043312414254	394958	cid|394958
NODE_1022_length_11355_cov_4.974248	3227	3943	-	K03784	85	9.82094751325636	17.4811715481172	1.0551594333936	0.196094282065571	240495	cid|240495
NODE_1022_length_11355_cov_4.974248	4020	4676	-	K01619	80	10.0873766561086	16.0974124809741	0.97163605916087	0.180572024871524	38305	cid|38305
NODE_1022_length_11355_cov_4.974248	8751	11177	-	K00688	255	8.7041030494497	17.1124845488257	1.03290557219207	0.191958551675078	351091	cid|351091
NODE_1023_length_11348_cov_5.180377	3280	3666	-	K03574	52	11.1313028449384	16.3023255813953	1.15661834282188	0.182870628669463	1536775	cid|1536775
NODE_10242_length_768_cov_1028.434783	16	519	-	K07480	11543	1897.32521833185	3022.44047619048	1.04037385394029	33.9040946788449	562	cid|562
NODE_10242_length_768_cov_1028.434783	438	713	-	K07480	8342	2503.8869888983	3116.85144927536	1.07287166777528	34.9631456660876		
NODE_1026_length_11250_cov_94.906833	9644	11023	+	K02118	1442	86.5644938382007	166.078260869565	0.823308291636181	1.86297567312779	298653	cid|298653
NODE_1027_length_11233_cov_3.848810	5514	6434	+	K01990	132	11.8732037611884	20.800217155266	1.29717711596706	0.233325531909741	84112	cid|84112
NODE_1028_length_11201_cov_3.610712	659	1312	+	K20488	81	10.2603196389169	15.8088685015291	0.998168749073432	0.177335295322942	84112	cid|84112
NODE_1028_length_11201_cov_3.610712	1300	2799	+	K20487	169	9.33359743548089	17.1933333333333	1.0855835776024	0.192865469401402	84112	cid|84112
NODE_1028_length_11201_cov_3.610712	4563	5282	+	K01990	98	11.2757957184064	18.1083333333333	1.14335649192033	0.203129442133214	84112	cid|84112
NODE_1028_length_11201_cov_3.610712	8921	10267	+	K02346	145	8.91772398983098	15.3749072011878	0.970768520634187	0.172467353297407	84112	cid|84112
NODE_10294_length_765_cov_6.939437	333	701	+	K02935	78	17.5114398414276	21.6476964769648	0.844922847187655	0.242832094367326	1750719	cid|1750719
NODE_102_length_147076_cov_6.808612	3593	4441	-	K01992	123	12.0019286654416	19.8021201413428	1.02616111804137	0.222129422035849	1597	cid|1597
NODE_102_length_147076_cov_6.808612	4444	4641	-	K01992	63	26.3590029780929	25.9545454545455	1.34498453659447	0.29114398558691	1597	cid|1597
NODE_102_length_147076_cov_6.808612	5345	6280	-	K01990	125	11.0633788445903	20.0021367521368	1.03652613287282	0.224373099674209	1597	cid|1597
NODE_102_length_147076_cov_6.808612	6502	8508	+	K22927	210	8.66813251895431	16.3572496263079	0.847645274587036	0.183486736756133	1597	cid|1597
NODE_102_length_147076_cov_6.808612	8524	8979	+	K02939	72	13.0804074928882	20.8355263157895	1.07971302196842	0.233721610883288	1597	cid|1597
NODE_102_length_147076_cov_6.808612	9221	10609	+	K02314	162	9.66198566429322	18.3851691864651	0.952733628172175	0.206234836283741	1597	cid|1597
NODE_102_length_147076_cov_6.808612	14265	15194	-	K07106	122	10.8675213507222	18.2451612903226	0.94547831115487	0.204664303793856	1597	cid|1597
NODE_102_length_147076_cov_6.808612	17132	17842	+	K02003	89	10.3698870466357	18.2447257383966	0.945455740518589	0.204659418009056	1597	cid|1597
NODE_102_length_147076_cov_6.808612	17853	21410	+	K02004	389	9.05726923177222	19.4404159640247	1.00741732897497	0.218072021147352	1597	cid|1597
NODE_102_length_147076_cov_6.808612	21553	22608	+	K22213	122	9.57082846228372	16.8835227272727	0.874917152033817	0.189390182393061	1582	cid|1582
NODE_102_length_147076_cov_6.808612	22838	24133	+	K01939	161	10.2914008541011	19.7106481481481	1.02142096889895	0.22110333892779	1597	cid|1597
NODE_102_length_147076_cov_6.808612	24472	26301	+	K01534	179	8.10318139951052	16.2737704918033	0.843319321538324	0.18255031319304	1597	cid|1597
NODE_102_length_147076_cov_6.808612	26833	29253	-	K01535	267	9.13629453551175	18.3890954151177	0.95293708836508	0.206278878583008	1597	cid|1597
NODE_102_length_147076_cov_6.808612	32229	33158	+	K01990	135	12.0255359208811	21.0709677419355	1.0919137780169	0.236362664848208	1597	cid|1597
NODE_102_length_147076_cov_6.808612	33155	33916	+	K01992	98	10.6542951669982	15.7834645669291	0.817911290859794	0.177050327790685	1597	cid|1597
NODE_102_length_147076_cov_6.808612	34230	36413	+	K21636	245	9.29323822945582	19.0705128205128	0.988248663165256	0.213922648711923	1597	cid|1597
NODE_102_length_147076_cov_6.808612	45906	46979	-	K01921	125	9.641827372939	18.0577281191806	0.935765379858413	0.202561780342885	1597	cid|1597
NODE_102_length_147076_cov_6.808612	47153	47644	+	K00567	65	10.9446499008922	15.7113821138211	0.814175922619197	0.17624174600583	1597	cid|1597
NODE_102_length_147076_cov_6.808612	47711	48712	+	K03778	131	10.8307166499663	19.9051896207585	1.03150225785258	0.223285599441538	1597	cid|1597
NODE_102_length_147076_cov_6.808612	49868	50800	+	K00344	105	9.32312002440584	16.0986066452304	0.83424219609132	0.180585420357168	1582	cid|1582
NODE_102_length_147076_cov_6.808612	50925	51287	-	K08987	57	13.0083391320458	15.9421487603306	0.826134427986225	0.178830360833354	1597	cid|1597
NODE_102_length_147076_cov_6.808612	52006	53463	+	K06901	145	8.23880261611956	15.8552812071331	0.821632884470964	0.177855927830842	1597	cid|1597
NODE_102_length_147076_cov_6.808612	53603	53926	+	K09004	52	13.2957228425654	17.8641975308642	0.925736475707519	0.200390859379769	1597	cid|1597
NODE_102_length_147076_cov_6.808612	54602	55333	-	K10831	122	13.8070967980486	23.8770491803279	1.23732707950093	0.267839761424058	1582	cid|1582
NODE_102_length_147076_cov_6.808612	55333	56331	-	K15551	136	11.2778688560638	20.2422422422422	1.04896858430812	0.227066472573882	1597	cid|1597
NODE_102_length_147076_cov_6.808612	56336	57118	-	K15552	124	13.119386995847	23.6475095785441	1.22543216053669	0.265264910917413	1597	cid|1597
NODE_102_length_147076_cov_6.808612	58882	60225	-	K07112	172	10.6018778985016	20.5662202380952	1.06575737359292	0.230700681661469	1597	cid|1597
NODE_102_length_147076_cov_6.808612	62316	63290	-	K15975	107	9.0914421993305	15.7948717948718	0.818502422198047	0.177178287874346	1597	cid|1597
NODE_102_length_147076_cov_6.808612	73884	75230	+	K07478	147	9.04072707934589	15.9495174461767	0.826516278962402	0.178913018746572	1597	cid|1597
NODE_102_length_147076_cov_6.808612	75288	76478	+	K00925	160	11.1291460336916	19.5919395465995	1.015269397733	0.219771730349291	1597	cid|1597
NODE_102_length_147076_cov_6.808612	76579	77442	-	K07313	113	10.8347356818021	17.9618055555556	0.930794598728295	0.201485773154455	1597	cid|1597
NODE_102_length_147076_cov_6.808612	77619	78347	+	K07457	99	11.2502270206322	18.4279835390947	0.95495230090262	0.206715104423544	1597	cid|1597
NODE_102_length_147076_cov_6.808612	78749	81694	-	K01421	344	9.6734038666573	20.7892057026477	1.07731265211758	0.23320201141858	1597	cid|1597
NODE_102_length_147076_cov_6.808612	84638	87025	+	K01621	285	9.88699142573835	20.178810720268	1.04568151398214	0.226354932233028	1597	cid|1597
NODE_102_length_147076_cov_6.808612	87269	88894	+	K15580	199	10.1387906376815	20.2029520295203	1.04693253522211	0.226625736320324	1597	cid|1597
NODE_102_length_147076_cov_6.808612	91516	92190	+	K01990	84	10.309298942543	17.9925925925926	0.932390006700856	0.201831125404337	1597	cid|1597
NODE_102_length_147076_cov_6.808612	94691	96271	-	K06148	232	12.1565330442022	23.9177735610373	1.2394374482767	0.268296585394682	1597	cid|1597
NODE_102_length_147076_cov_6.808612	101923	103236	+	K06872	133	8.38513184539027	16.1811263318113	0.838518429809618	0.181511081354876	1597	cid|1597
NODE_102_length_147076_cov_6.808612	103361	104203	+	K07090	120	11.7925381905042	21.2135231316726	1.09930110811446	0.23796177373677	1582	cid|1582
NODE_102_length_147076_cov_6.808612	108788	109189	+	K07006	62	12.7767164399853	16.1940298507463	0.839187100099592	0.18165582601771	1597	cid|1597
NODE_102_length_147076_cov_6.808612	113333	113980	+	K01304	100	12.7843488870821	22.0802469135802	1.14421540207526	0.247684210090336	1597	cid|1597
NODE_102_length_147076_cov_6.808612	114128	114748	+	K06988	100	13.3401901430422	22.7536231884058	1.17911027929575	0.255237779186575	1597	cid|1597
NODE_102_length_147076_cov_6.808612	114828	115499	-	K07009	105	12.9441532481706	21.21875	1.09957196845711	0.23802040590506	1597	cid|1597
NODE_102_length_147076_cov_6.808612	116324	117055	+	K03501	88	9.95921736252689	17.1530054644809	0.888881955041401	0.1924130932853	1597	cid|1597
NODE_102_length_147076_cov_6.808612	117059	117889	+	K03497	87	8.67304997422551	15.8760529482551	0.822709292095063	0.178088933934087	1597	cid|1597
NODE_102_length_147076_cov_6.808612	117899	118666	+	K03496	77	8.30583166757614	15.0481770833333	0.779808127114554	0.168802272400882	1597	cid|1597
NODE_102_length_147076_cov_6.808612	118656	119528	+	K03497	93	8.82515465442285	16.0893470790378	0.833762358239161	0.180481551575846	1597	cid|1597
NODE_102_length_147076_cov_6.808612	119907	121013	+	K06942	151	11.3001171626306	20.5889792231256	1.06693676172699	0.230955979586884	1597	cid|1597
NODE_102_length_147076_cov_6.808612	122242	123729	+	K00088	166	9.24184705030676	18.6216397849462	0.96498771672377	0.208887434944599	1597	cid|1597
NODE_102_length_147076_cov_6.808612	126525	127835	+	K07258	144	9.09941390809613	18.1067887109077	0.938307737509971	0.203112115398287	1597	cid|1597
NODE_102_length_147076_cov_6.808612	127967	128434	+	K03624	83	14.6921671056159	21.1987179487179	1.09853389213025	0.237795697240447	1597	cid|1597
NODE_102_length_147076_cov_6.808612	128576	130129	+	K01928	186	9.9155212526527	19.0418275418275	0.986762169929334	0.213600872845005	1597	cid|1597
NODE_102_length_147076_cov_6.808612	130135	130887	+	K01779	88	9.68147026476718	16.1155378486056	0.835119584091251	0.180775345395156	1597	cid|1597
NODE_102_length_147076_cov_6.808612	132131	132979	-	K06608	115	11.2213154189088	19.3415783274441	1.002295486519	0.216963314254739	1597	cid|1597
NODE_102_length_147076_cov_6.808612	135048	136526	+	K00140	181	10.1382739166199	20.367139959432	1.05544088021368	0.228467507288091	1597	cid|1597
NODE_102_length_147076_cov_6.808612	136571	137386	+	K03337	102	10.3553225985365	18.5171568627451	0.95957333121874	0.207715402305897	1597	cid|1597
NODE_102_length_147076_cov_6.808612	137423	138403	+	K03338	112	9.45807242435137	16.3445463812436	0.8469869826433	0.183344238656739	1597	cid|1597
NODE_102_length_147076_cov_6.808612	138400	140355	+	K03336	233	9.86826243541514	19.5618609406953	1.0137107012074	0.219434324894852	1597	cid|1597
